test_week,horizon,horizon_date,entity_id,liquidity_group,model,strategy,actual,forecast_p90,error,abs_error,wape,directionality,target_wape,meets_target
2025-04-21,6,2025-05-26,86W,TRR,lightgbm,recursive,38734396.72,37522063.473353244,-1212333.2466467544,1212333.2466467544,0.031298622137072865,1,0.175,True
2025-04-21,7,2025-06-02,86W,TRR,lightgbm,recursive,24735075.25,25954221.49780488,1219146.2478048801,1219146.2478048801,0.0492881560085361,1,0.2,True
2025-04-21,8,2025-06-09,86W,TRR,lightgbm,recursive,10724019.51,19463423.82989279,8739404.319892792,8739404.319892792,0.8149373760224343,1,0.225,False
2025-04-21,1,2025-04-21,97C,TRP,lightgbm,recursive,-5623972.33,-5434255.745738407,189716.5842615934,189716.5842615934,0.03373355577330755,1,0.05,True
2025-04-21,2,2025-04-28,97C,TRP,lightgbm,recursive,-5042051.1,-5089073.760913502,-47022.6609135028,47022.6609135028,0.00932609764972489,1,0.075,True
2025-04-21,3,2025-05-05,97C,TRP,lightgbm,recursive,-2562872.38,-2430536.0058271266,132336.37417287333,132336.37417287333,0.051635959404608876,1,0.1,True
2025-04-21,4,2025-05-12,97C,TRP,lightgbm,recursive,-9490586.08,-5927716.372157412,3562869.7078425884,3562869.7078425884,0.3754109259227738,1,0.125,False
2025-04-21,5,2025-05-19,97C,TRP,lightgbm,recursive,-4527057.23,-4466744.311395841,60312.91860415973,60312.91860415973,0.013322764776304744,1,0.15,True
2025-04-21,6,2025-05-26,97C,TRP,lightgbm,recursive,-5743655.94,-5423224.76404754,320431.1759524606,320431.1759524606,0.05578871354757029,1,0.175,True
2025-04-21,7,2025-06-02,97C,TRP,lightgbm,recursive,-777853.61,-765429.2941841723,12424.315815827693,12424.315815827693,0.01597256303255788,1,0.2,True
2025-04-21,8,2025-06-09,97C,TRP,lightgbm,recursive,-12102411.98,-5499718.521578853,6602693.458421147,6602693.458421147,0.5455683932535527,1,0.225,False
2025-04-21,1,2025-04-21,97C,TRR,lightgbm,recursive,15269018.67,16579612.360123642,1310593.6901236419,1310593.6901236419,0.0858335246323752,1,0.05,False
2025-04-21,2,2025-04-28,97C,TRR,lightgbm,recursive,20836587.57,21252587.792961538,416000.22296153754,416000.22296153754,0.01996489211892279,1,0.075,True
2025-04-21,3,2025-05-05,97C,TRR,lightgbm,recursive,9792827.12,10728678.87906952,935851.759069521,935851.759069521,0.0955650240325616,1,0.1,True
2025-04-21,4,2025-05-12,97C,TRR,lightgbm,recursive,7478841.63,10515325.721824529,3036484.0918245288,3036484.0918245288,0.40600994673349283,1,0.125,False
2025-04-21,5,2025-05-19,97C,TRR,lightgbm,recursive,10968248.23,10965933.680877073,-2314.5491229277104,2314.5491229277104,0.00021102267877171397,1,0.15,True
2025-04-21,6,2025-05-26,97C,TRR,lightgbm,recursive,26216089.34,31104090.694329757,4888001.354329757,4888001.354329757,0.18645043854316365,1,0.175,False
2025-04-21,7,2025-06-02,97C,TRR,lightgbm,recursive,10778246.02,10862553.92647743,84307.90647743084,84307.90647743084,0.007822043245347153,1,0.2,True
2025-04-21,8,2025-06-09,97C,TRR,lightgbm,recursive,8243544.09,10435632.807314403,2192088.7173144035,2192088.7173144035,0.2659158116196117,1,0.225,False
2025-04-21,1,2025-04-21,97R,TRP,lightgbm,recursive,-8001296.34,-3238007.7803418403,4763288.5596581595,4763288.5596581595,0.5953146036906014,1,0.05,False
2025-04-21,2,2025-04-28,97R,TRP,lightgbm,recursive,-1331854.2,-1531330.17256831,-199475.9725683101,199475.9725683101,0.1497731302482735,1,0.075,False
2025-04-21,3,2025-05-05,97R,TRP,lightgbm,recursive,-2218597.0,-2210897.4543277672,7699.545672232751,7699.545672232751,0.003470457082666546,1,0.1,True
2025-04-21,4,2025-05-12,97R,TRP,lightgbm,recursive,-3260512.05,-3146465.031419045,114047.01858095499,114047.01858095499,0.03497825397730243,1,0.125,True
2025-04-21,5,2025-05-19,97R,TRP,lightgbm,recursive,-3247031.32,-3216887.692309576,30143.627690423746,30143.627690423746,0.009283442233758234,1,0.15,True
2025-04-21,6,2025-05-26,97R,TRP,lightgbm,recursive,-6012175.19,-3232860.9066139194,2779314.283386081,2779314.283386081,0.46228098742180546,1,0.175,False
2025-04-21,7,2025-06-02,97R,TRP,lightgbm,recursive,-2498800.45,-2434085.7661660714,64714.68383392878,64714.68383392878,0.025898300055904332,1,0.2,True
2025-04-21,8,2025-06-09,97R,TRP,lightgbm,recursive,-2748534.54,-2663037.82677232,85496.71322767995,85496.71322767995,0.031106290273390545,1,0.225,True
2025-04-21,1,2025-04-21,97R,TRR,lightgbm,recursive,21700922.94,22138162.060461257,437239.1204612553,437239.1204612553,0.02014841127587799,1,0.05,True
2025-04-21,2,2025-04-28,97R,TRR,lightgbm,recursive,11885454.66,18348151.460039753,6462696.800039753,6462696.800039753,0.5437483869918488,1,0.075,False
2025-04-21,3,2025-05-05,97R,TRR,lightgbm,recursive,16398583.71,18109731.662628885,1711147.9526288845,1711147.9526288845,0.1043473011382935,1,0.1,False
2025-04-21,4,2025-05-12,97R,TRR,lightgbm,recursive,19879162.83,19625780.058115017,-253382.77188498154,253382.77188498154,0.012746149023066358,1,0.125,True
2025-04-21,5,2025-05-19,97R,TRR,lightgbm,recursive,17145288.53,17703163.50310873,557874.9731087275,557874.9731087275,0.032538091857281064,1,0.15,True
2025-04-21,6,2025-05-26,97R,TRR,lightgbm,recursive,18954058.6,19621082.82265255,667024.2226525471,667024.2226525471,0.035191630285059214,1,0.175,True
2025-04-21,7,2025-06-02,97R,TRR,lightgbm,recursive,15950394.43,17677089.29314154,1726694.8631415404,1726694.8631415404,0.10825405420030985,1,0.2,True
2025-04-21,8,2025-06-09,97R,TRR,lightgbm,recursive,14095445.03,17701187.0916433,3605742.0616433006,3605742.0616433006,0.25580902582139337,1,0.225,False
2025-04-21,1,2025-04-21,T055,TRR,lightgbm,recursive,2549649.92,2547251.718078613,-2398.20192138711,2398.20192138711,0.0009406004732552106,1,0.05,True
2025-04-21,2,2025-04-28,T055,TRR,lightgbm,recursive,2931709.02,2930429.852064924,-1279.1679350761697,1279.1679350761697,0.0004363215879712952,1,0.075,True
2025-04-21,3,2025-05-05,T055,TRR,lightgbm,recursive,2239567.9,2241365.8475403315,1797.947540331632,1797.947540331632,0.000802810015419328,1,0.1,True
2025-04-21,4,2025-05-12,T055,TRR,lightgbm,recursive,4996777.63,4650256.623783552,-346521.0062164478,346521.0062164478,0.06934889480291878,1,0.125,True
2025-04-21,5,2025-05-19,T055,TRR,lightgbm,recursive,1138060.68,2222132.6062211553,1084071.9262211553,1084071.9262211553,0.9525607423860346,1,0.15,False
2025-04-21,6,2025-05-26,T055,TRR,lightgbm,recursive,1496089.06,2229810.332194133,733721.2721941331,733721.2721941331,0.4904261997572077,1,0.175,False
2025-04-21,7,2025-06-02,T055,TRR,lightgbm,recursive,3510649.26,3337234.867922287,-173414.3920777128,173414.3920777128,0.04939667259090212,1,0.2,True
2025-04-21,8,2025-06-09,T055,TRR,lightgbm,recursive,4140815.99,4699551.932498505,558735.9424985051,558735.9424985051,0.13493377726705144,1,0.225,True
2025-04-21,1,2025-04-21,T056,TRP,lightgbm,recursive,-31837831.09,-18457136.482702877,13380694.607297122,13380694.607297122,0.42027657504282345,1,0.05,False
2025-04-21,2,2025-04-28,T056,TRP,lightgbm,recursive,-14581072.01,-13845063.451946137,736008.5580538623,736008.5580538623,0.05047698533750416,1,0.075,True
2025-04-21,3,2025-05-05,T056,TRP,lightgbm,recursive,-8638107.9,-9184802.369357074,-546694.4693570733,546694.4693570733,0.06328868262424382,1,0.1,True
2025-04-21,4,2025-05-12,T056,TRP,lightgbm,recursive,-7161829.09,-6917077.655758837,244751.4342411626,244751.4342411626,0.034174431023899596,1,0.125,True
2025-04-21,5,2025-05-19,T056,TRP,lightgbm,recursive,-17029812.0,-17338554.024550047,-308742.0245500468,308742.0245500468,0.018129502812482413,1,0.15,True
2025-04-21,6,2025-05-26,T056,TRP,lightgbm,recursive,-23661637.28,-18444576.520882092,5217060.759117909,5217060.759117909,0.22048604233856756,1,0.175,False
2025-04-21,7,2025-06-02,T056,TRP,lightgbm,recursive,-429573.68,-162310.56282865294,267263.117171347,267263.117171347,0.6221589674007658,1,0.2,False
2025-04-21,8,2025-06-09,T056,TRP,lightgbm,recursive,-9375869.69,-8141091.6222968,1234778.0677031996,1234778.0677031996,0.1316974433870571,1,0.225,True
2025-04-21,1,2025-04-21,V002,TRP,lightgbm,recursive,-3927513.48,-3949380.705708734,-21867.225708734244,21867.225708734244,0.005567702267627671,1,0.05,True
2025-04-21,2,2025-04-28,V002,TRP,lightgbm,recursive,-4781901.16,-4566240.371332214,215660.78866778594,215660.78866778594,0.04509938232763178,1,0.075,True
2025-04-21,3,2025-05-05,V002,TRP,lightgbm,recursive,-1068234.56,-995212.3491628496,73022.21083715046,73022.21083715046,0.06835784346571828,1,0.1,True
2025-04-21,4,2025-05-12,V002,TRP,lightgbm,recursive,-6591040.44,-4680069.38304639,1910971.0569536109,1910971.0569536109,0.28993465816963043,1,0.125,False
2025-04-21,5,2025-05-19,V002,TRP,lightgbm,recursive,-3325961.29,-3157806.619027778,168154.670972222,168154.670972222,0.050558216500536,1,0.15,True
2025-04-21,6,2025-05-26,V002,TRP,lightgbm,recursive,-4529496.34,-4622889.689111156,-93393.34911115654,93393.34911115654,0.020618925836499637,1,0.175,True
2025-04-21,7,2025-06-02,V002,TRP,lightgbm,recursive,-256452.49,-127398.68132734424,129053.80867265575,129053.80867265575,0.5032269668064278,1,0.2,False
2025-04-21,8,2025-06-09,V002,TRP,lightgbm,recursive,-5644674.06,-4930231.571748854,714442.4882511459,714442.4882511459,0.12656930775045425,1,0.225,True
2025-04-21,1,2025-04-21,V265,TRR,lightgbm,recursive,2443067.58,2526241.3745842213,83173.7945842212,83173.7945842212,0.034044819416833814,1,0.05,True
2025-04-21,2,2025-04-28,V265,TRR,lightgbm,recursive,2156257.37,2214647.7139927424,58390.343992742244,58390.343992742244,0.027079487265818478,1,0.075,True
2025-04-21,3,2025-05-05,V265,TRR,lightgbm,recursive,2675886.76,2723049.3900493747,47162.630049374886,47162.630049374886,0.01762504705145852,1,0.1,True
2025-04-21,4,2025-05-12,V265,TRR,lightgbm,recursive,2511291.82,2623999.3127513775,112707.49275137763,112707.49275137763,0.044880285060370895,1,0.125,True
2025-04-21,5,2025-05-19,V265,TRR,lightgbm,recursive,1031105.04,2056106.3611490235,1025001.3211490235,1025001.3211490235,0.9940804102257356,1,0.15,False
2025-04-21,6,2025-05-26,V265,TRR,lightgbm,recursive,1987458.36,2128513.5470313653,141055.18703136523,141055.18703136523,0.07097265023019915,1,0.175,True
2025-04-21,7,2025-06-02,V265,TRR,lightgbm,recursive,1853045.37,2060319.3160636213,207273.9460636212,207273.9460636212,0.11185583980797037,1,0.2,True
2025-04-21,8,2025-06-09,V265,TRR,lightgbm,recursive,2758327.53,2817798.8868277855,59471.35682778573,59471.35682778573,0.021560658109294847,1,0.225,True
2025-04-21,1,2025-04-21,V508,TRP,lightgbm,recursive,-17568.61,-17769.540808397764,-200.93080839776303,200.93080839776303,0.01143692121333236,1,0.05,True
2025-04-21,2,2025-04-28,V508,TRP,lightgbm,recursive,-155196.67,-94992.59681758586,60204.073182414155,60204.073182414155,0.3879211659787169,1,0.075,False
2025-04-21,3,2025-05-05,V508,TRP,lightgbm,recursive,-28697.83,-28768.661278949196,-70.8312789491938,70.8312789491938,0.0024681754317031567,1,0.1,True
2025-04-21,4,2025-05-12,V508,TRP,lightgbm,recursive,-194538.66,-95048.40341393906,99490.25658606095,99490.25658606095,0.5114163764984345,1,0.125,False
2025-04-21,5,2025-05-19,V508,TRP,lightgbm,recursive,-40160.93,-39159.77544044293,1001.1545595570715,1001.1545595570715,0.024928570119194738,1,0.15,True
2025-04-21,6,2025-05-26,V508,TRP,lightgbm,recursive,-76577.89,-69448.20265081926,7129.687349180735,7129.687349180735,0.09310373201952593,1,0.175,True
2025-04-21,7,2025-06-02,V508,TRP,lightgbm,recursive,-10588.43,-7461.085010112858,3127.344989887142,3127.344989887142,0.2953549289070374,1,0.2,False
2025-04-21,8,2025-06-09,V508,TRP,lightgbm,recursive,-304320.24,-95025.50676256958,209294.7332374304,209294.7332374304,0.6877450321326981,1,0.225,False
2025-04-21,1,2025-04-21,V508,TRR,lightgbm,recursive,1221665.8,1483000.844005511,261335.04400551086,261335.04400551086,0.21391696813114588,1,0.05,False
2025-04-21,2,2025-04-28,V508,TRR,lightgbm,recursive,1581691.07,1550168.013283071,-31523.056716928957,31523.056716928957,0.019929970722366762,1,0.075,True
2025-04-21,3,2025-05-05,V508,TRR,lightgbm,recursive,1140764.87,1448641.1956783207,307876.3256783206,307876.3256783206,0.269885875498884,1,0.1,False
2025-04-21,4,2025-05-12,V508,TRR,lightgbm,recursive,8947446.58,11169609.30905235,2222162.72905235,2222162.72905235,0.2483571943329054,1,0.125,False
2025-04-21,5,2025-05-19,V508,TRR,lightgbm,recursive,1785969.49,2365264.444506811,579294.954506811,579294.954506811,0.3243588189778152,1,0.15,False
2025-04-21,6,2025-05-26,V508,TRR,lightgbm,recursive,1216679.74,1487097.687751087,270417.9477510869,270417.9477510869,0.22225893870073557,1,0.175,False
2025-04-21,7,2025-06-02,V508,TRR,lightgbm,recursive,3003522.47,3084631.9870234733,81109.51702347305,81109.51702347305,0.027004797811109114,1,0.2,True
2025-04-21,8,2025-06-09,V508,TRR,lightgbm,recursive,1038301.96,1786936.6353669448,748634.6753669449,748634.6753669449,0.7210182627093807,1,0.225,False
2025-04-21,1,2025-04-21,V751,TRP,lightgbm,recursive,-169130.23,-148795.00671963757,20335.223280362436,20335.223280362436,0.12023411356067117,1,0.05,False
2025-04-21,2,2025-04-28,V751,TRP,lightgbm,recursive,-91475.07,-97619.91958842681,-6144.849588426805,6144.849588426805,0.06717512857248215,1,0.075,True
2025-04-21,3,2025-05-05,V751,TRP,lightgbm,recursive,-62339.9,-62081.62027757498,258.2797224250244,258.2797224250244,0.004143088494287356,1,0.1,True
2025-04-21,4,2025-05-12,V751,TRP,lightgbm,recursive,-437370.24,-160875.25324510987,276494.9867548901,276494.9867548901,0.6321760409553474,1,0.125,False
2025-04-21,5,2025-05-19,V751,TRP,lightgbm,recursive,-10993.94,-5055.311370702783,5938.628629297217,5938.628629297217,0.5401729161062564,1,0.15,False
2025-04-21,6,2025-05-26,V751,TRP,lightgbm,recursive,-241248.05,-160408.46944558056,80839.58055441943,80839.58055441943,0.335089052758849,1,0.175,False
2025-04-21,7,2025-06-02,V751,TRP,lightgbm,recursive,-17707.14,-17899.2603308592,-192.1203308592012,192.1203308592012,0.01084987924979422,1,0.2,True
2025-04-21,8,2025-06-09,V751,TRP,lightgbm,recursive,-234514.73,-148899.53334867136,85615.19665132865,85615.19665132865,0.36507385549440174,1,0.225,False
2025-04-21,1,2025-04-21,V751,TRR,lightgbm,recursive,2670102.95,2716302.0752545064,46199.125254506245,46199.125254506245,0.0173023760205599,1,0.05,True
2025-04-21,2,2025-04-28,V751,TRR,lightgbm,recursive,2846201.27,2722531.309854572,-123669.96014542785,123669.96014542785,0.043450883621251365,1,0.075,True
2025-04-21,3,2025-05-05,V751,TRR,lightgbm,recursive,1738699.39,2025364.0105125878,286664.62051258795,286664.62051258795,0.1648730206965725,1,0.1,False
2025-04-21,4,2025-05-12,V751,TRR,lightgbm,recursive,2537382.13,2637843.3889287207,100461.25892872084,100461.25892872084,0.03959248303239246,1,0.125,True
2025-04-21,5,2025-05-19,V751,TRR,lightgbm,recursive,1728704.03,2029993.198739958,301289.16873995797,301289.16873995797,0.17428614934157236,1,0.15,False
2025-04-21,6,2025-05-26,V751,TRR,lightgbm,recursive,3814029.73,4255428.713692241,441398.98369224137,441398.98369224137,0.1157303468875271,1,0.175,True
2025-04-21,7,2025-06-02,V751,TRR,lightgbm,recursive,1569201.53,2033077.9618445702,463876.4318445702,463876.4318445702,0.2956130382084003,1,0.2,False
2025-04-21,8,2025-06-09,V751,TRR,lightgbm,recursive,1618570.15,2064362.690711647,445792.54071164713,445792.54071164713,0.2754236760832684,1,0.225,False
2025-04-21,1,2025-04-21,V756,TRP,lightgbm,recursive,-180474.57,-188285.86477953594,-7811.294779535936,7811.294779535936,0.043281969196745755,1,0.05,True
2025-04-21,2,2025-04-28,V756,TRP,lightgbm,recursive,-1429486.81,-533889.4944604259,895597.3155395741,895597.3155395741,0.6265166696708269,1,0.075,False
2025-04-21,3,2025-05-05,V756,TRP,lightgbm,recursive,-1440615.92,-606116.6868740605,834499.2331259394,834499.2331259394,0.5792655915713741,1,0.1,False
2025-04-21,4,2025-05-12,V756,TRP,lightgbm,recursive,-118073.26,-110738.18005627736,7335.079943722638,7335.079943722638,0.06212312545382958,1,0.125,True
2025-04-21,5,2025-05-19,V756,TRP,lightgbm,recursive,-15852.58,-12994.972943258346,2857.6070567416537,2857.6070567416537,0.18026132381868779,1,0.15,False
2025-04-21,6,2025-05-26,V756,TRP,lightgbm,recursive,-1679812.12,-557258.4729843956,1122553.6470156047,1122553.6470156047,0.668261428555239,1,0.175,False
2025-04-21,7,2025-06-02,V756,TRP,lightgbm,recursive,-1083289.06,-554289.8567693732,528999.2032306269,528999.2032306269,0.48832691362232244,1,0.2,False
2025-04-21,8,2025-06-09,V756,TRP,lightgbm,recursive,-716898.0900000001,-551826.7173679655,165071.3726320346,165071.3726320346,0.23025779386863002,1,0.225,False
2025-04-21,1,2025-04-21,V756,TRR,lightgbm,recursive,2078727.99,2703515.89349419,624787.9034941902,624787.9034941902,0.3005626067959907,1,0.05,False
2025-04-21,2,2025-04-28,V756,TRR,lightgbm,recursive,28623205.64,35958501.8177676,7335296.177767597,7335296.177767597,0.25627095266774585,1,0.075,False
2025-04-21,3,2025-05-05,V756,TRR,lightgbm,recursive,3772807.59,4879521.739158462,1106714.149158462,1106714.149158462,0.29333967417046625,1,0.1,False
2025-04-21,4,2025-05-12,V756,TRR,lightgbm,recursive,1919158.41,1830269.76046636,-88888.6495336399,88888.6495336399,0.046316473445065905,1,0.125,True
2025-04-21,5,2025-05-19,V756,TRR,lightgbm,recursive,1609007.05,1623638.6290630952,14631.579063095152,14631.579063095152,0.009093545651708085,1,0.15,True
2025-04-21,6,2025-05-26,V756,TRR,lightgbm,recursive,28205000.69,35936116.773157395,7731116.083157394,7731116.083157394,0.2741044458083789,1,0.175,False
2025-04-21,7,2025-06-02,V756,TRR,lightgbm,recursive,3162915.61,3930321.723725403,767406.1137254033,767406.1137254033,0.24262617418534393,1,0.2,False
2025-04-21,8,2025-06-09,V756,TRR,lightgbm,recursive,3221440.67,4685718.930793456,1464278.2607934559,1464278.2607934559,0.4545414337224022,1,0.225,False
2025-04-21,1,2025-04-21,V798,TRP,lightgbm,recursive,-1048859.2,-1011727.9926685744,37131.20733142551,37131.20733142551,0.03540151750723597,1,0.05,True
2025-04-21,2,2025-04-28,V798,TRP,lightgbm,recursive,-866111.26,-872072.2214525702,-5960.961452570162,5960.961452570162,0.006882443085395474,1,0.075,True
2025-04-21,3,2025-05-05,V798,TRP,lightgbm,recursive,-2550394.99,-985931.4873455097,1564463.5026544905,1564463.5026544905,0.6134200815123505,1,0.1,False
2025-04-21,4,2025-05-12,V798,TRP,lightgbm,recursive,-1241468.28,-984507.9577873588,256960.32221264124,256960.32221264124,0.20698098078884564,1,0.125,False
2025-04-21,5,2025-05-19,V798,TRP,lightgbm,recursive,-2859687.18,-1018820.2113754455,1840866.9686245546,1840866.9686245546,0.6437301889168712,1,0.15,False
2025-04-21,6,2025-05-26,V798,TRP,lightgbm,recursive,-988339.38,-925972.4032409359,62366.97675906413,62366.97675906413,0.06310279446627344,1,0.175,True
2025-04-21,7,2025-06-02,V798,TRP,lightgbm,recursive,-1483335.53,-997737.3263007527,485598.20369924733,485598.20369924733,0.3273690907270638,1,0.2,False
2025-04-21,8,2025-06-09,V798,TRP,lightgbm,recursive,-1268766.43,-979447.3289892534,289319.10101074656,289319.10101074656,0.22803180646160898,1,0.225,False
2025-04-21,1,2025-04-21,V798,TRR,lightgbm,recursive,17695918.72,18028730.446646746,332811.72664674744,332811.72664674744,0.01880725900207726,1,0.05,True
2025-04-21,2,2025-04-28,V798,TRR,lightgbm,recursive,12307935.0,15186102.331067141,2878167.331067141,2878167.331067141,0.2338464844888392,1,0.075,False
2025-04-21,3,2025-05-05,V798,TRR,lightgbm,recursive,17099382.42,17247941.651011676,148559.2310116738,148559.2310116738,0.00868798810171729,1,0.1,True
2025-04-21,4,2025-05-12,V798,TRR,lightgbm,recursive,15151857.85,15214351.538040603,62493.68804060295,62493.68804060295,0.004124490122549754,1,0.125,True
2025-04-21,5,2025-05-19,V798,TRR,lightgbm,recursive,15298467.17,15258073.633060645,-40393.53693935461,40393.53693935461,0.002640364978431667,1,0.15,True
2025-04-21,6,2025-05-26,V798,TRR,lightgbm,recursive,14518322.59,15147316.19106239,628993.601062391,628993.601062391,0.043324123511047495,1,0.175,True
2025-04-21,7,2025-06-02,V798,TRR,lightgbm,recursive,17842870.91,17600424.886609107,-242446.0233908929,242446.0233908929,0.013587837103894223,1,0.2,True
2025-04-21,8,2025-06-09,V798,TRR,lightgbm,recursive,13107202.15,15013201.746901184,1905999.596901184,1905999.596901184,0.14541620515871756,1,0.225,True
2025-04-28,1,2025-04-28,057,TRP,lightgbm,recursive,-208825.24,-72762.61129117539,136062.6287088246,136062.6287088246,0.6515621804568481,1,0.05,False
2025-04-28,3,2025-05-12,057,TRP,lightgbm,recursive,-175493.4,-72308.00033927299,103185.39966072701,103185.39966072701,0.5879731070269709,1,0.1,False
2025-04-28,4,2025-05-19,057,TRP,lightgbm,recursive,-6840.969999999999,-6085.445502733445,755.5244972665541,755.5244972665541,0.11044113587204069,1,0.125,True
2025-04-28,5,2025-05-26,057,TRP,lightgbm,recursive,-265475.44,-71496.88781534681,193978.55218465318,193978.55218465318,0.7306836074352233,1,0.15,False
2025-04-28,7,2025-06-09,057,TRP,lightgbm,recursive,-12472.23,-12426.703571373351,45.52642862664834,45.52642862664834,0.0036502236269414807,1,0.2,True
2025-04-28,8,2025-06-16,057,TRP,lightgbm,recursive,-28512.77,-27565.203870041452,947.5661299585481,947.5661299585481,0.033233043648812376,1,0.225,True
2025-04-28,1,2025-04-28,057,TRR,lightgbm,recursive,1028057.25,1112023.2013255698,83965.95132556977,83965.95132556977,0.08167439247723779,1,0.05,False
2025-04-28,2,2025-05-05,057,TRR,lightgbm,recursive,1004180.59,1113976.150732425,109795.56073242507,109795.56073242507,0.1093384614538557,1,0.075,False
2025-04-28,3,2025-05-12,057,TRR,lightgbm,recursive,1307428.94,1290908.1416489384,-16520.79835106153,16520.79835106153,0.012636096575207775,1,0.1,True
2025-04-28,4,2025-05-19,057,TRR,lightgbm,recursive,671858.35,1124354.9551397816,452496.6051397816,452496.6051397816,0.6735000095478185,1,0.125,False
2025-04-28,5,2025-05-26,057,TRR,lightgbm,recursive,1860649.78,2096836.3662703861,236186.58627038612,236186.58627038612,0.1269376906977014,1,0.15,True
2025-04-28,6,2025-06-02,057,TRR,lightgbm,recursive,1598305.87,1631496.600247886,33190.73024788592,33190.73024788592,0.02076619430039753,1,0.175,True
2025-04-28,7,2025-06-09,057,TRR,lightgbm,recursive,663337.59,1103180.8463802543,439843.2563802543,439843.2563802543,0.6630760309848479,1,0.2,False
2025-04-28,8,2025-06-16,057,TRR,lightgbm,recursive,713873.93,1098744.7553006117,384870.8253006117,384870.8253006117,0.539129962766131,1,0.225,False
2025-04-28,1,2025-04-28,11G5,TRP,lightgbm,recursive,-1653338.79,-1071702.8020466045,581635.9879533956,581635.9879533956,0.35179479939099206,1,0.05,False
2025-04-28,2,2025-05-05,11G5,TRP,lightgbm,recursive,-318108.14,-321607.99016878364,-3499.850168783625,3499.850168783625,0.011002076742781952,1,0.075,True
2025-04-28,3,2025-05-12,11G5,TRP,lightgbm,recursive,-1638505.81,-1048014.7424749197,590491.0675250804,590491.0675250804,0.3603838716477181,1,0.1,False
2025-04-28,4,2025-05-19,11G5,TRP,lightgbm,recursive,-133738.97,-119002.18568019275,14736.784319807251,14736.784319807251,0.11019065213233847,1,0.125,True
2025-04-28,5,2025-05-26,11G5,TRP,lightgbm,recursive,-2555026.36,-1078953.023801496,1476073.3361985039,1476073.3361985039,0.577713545076108,1,0.15,False
2025-04-28,6,2025-06-02,11G5,TRP,lightgbm,recursive,-409237.43,-324347.89792609564,84889.53207390435,84889.53207390435,0.20743345024404136,1,0.175,False
2025-04-28,7,2025-06-09,11G5,TRP,lightgbm,recursive,-1387083.75,-1077207.384195684,309876.365804316,309876.365804316,0.22340133809823381,1,0.2,False
2025-04-28,8,2025-06-16,11G5,TRP,lightgbm,recursive,-327263.37,-301100.796641088,26162.57335891202,26162.57335891202,0.07994348209184554,1,0.225,True
2025-04-28,1,2025-04-28,14C1,TRP,lightgbm,recursive,-41806073.61,-31373300.126253486,10432773.483746514,10432773.483746514,0.24955162211767712,1,0.05,False
2025-04-28,2,2025-05-05,14C1,TRP,lightgbm,recursive,-21866517.86,-21115180.156067785,751337.7039322145,751337.7039322145,0.0343601897998868,1,0.075,True
2025-04-28,3,2025-05-12,14C1,TRP,lightgbm,recursive,-19378325.84,-18186253.90081091,1192071.9391890913,1192071.9391890913,0.06151573407484263,1,0.1,True
2025-04-28,4,2025-05-19,14C1,TRP,lightgbm,recursive,-18697911.57,-18466712.69868417,231198.87131582946,231198.87131582946,0.012364956933841646,1,0.125,True
2025-04-28,5,2025-05-26,14C1,TRP,lightgbm,recursive,-56112551.82,-32549718.09249558,23562833.72750442,23562833.72750442,0.4199209083039065,1,0.15,False
2025-04-28,6,2025-06-02,14C1,TRP,lightgbm,recursive,-14167033.79,-12671277.318692686,1495756.471307313,1495756.471307313,0.10558007367520461,1,0.175,True
2025-04-28,7,2025-06-09,14C1,TRP,lightgbm,recursive,-19249523.89,-17860492.909348752,1389030.9806512482,1389030.9806512482,0.07215923825382718,1,0.2,True
2025-04-28,8,2025-06-16,14C1,TRP,lightgbm,recursive,-7643211.09,-7301116.623857462,342094.466142538,342094.466142538,0.04475795082908511,1,0.225,True
2025-04-28,1,2025-04-28,17C7,TRP,lightgbm,recursive,-3332545.89,-804068.7000397446,2528477.1899602553,2528477.1899602553,0.7587223922549661,1,0.05,False
2025-04-28,2,2025-05-05,17C7,TRP,lightgbm,recursive,-63014.96000000001,-37908.807938541744,25106.152061458262,25106.152061458262,0.3984157422532405,1,0.075,False
2025-04-28,3,2025-05-12,17C7,TRP,lightgbm,recursive,-2843071.12,-832931.6913255986,2010139.4286744015,2010139.4286744015,0.7070310040905348,1,0.1,False
2025-04-28,4,2025-05-19,17C7,TRP,lightgbm,recursive,-116072.41,-132600.31812037,-16527.908120370004,16527.908120370004,0.14239308135645676,1,0.125,False
2025-04-28,5,2025-05-26,17C7,TRP,lightgbm,recursive,-966540.23,-790141.1586071106,176399.07139288937,176399.07139288937,0.1825056691048332,1,0.15,False
2025-04-28,6,2025-06-02,17C7,TRP,lightgbm,recursive,-53248.52,-47396.79850642361,5851.721493576384,5851.721493576384,0.10989453779328298,1,0.175,True
2025-04-28,7,2025-06-09,17C7,TRP,lightgbm,recursive,-2095179.78,-824574.2319017245,1270605.5480982754,1270605.5480982754,0.6064422538949261,1,0.2,False
2025-04-28,8,2025-06-16,17C7,TRP,lightgbm,recursive,-384354.11,-314874.9297796454,69479.18022035458,69479.18022035458,0.18076866725935253,1,0.225,True
2025-04-28,1,2025-04-28,4B9,TRP,lightgbm,recursive,-719980.41,-137301.28121197305,582679.128788027,582679.128788027,0.8092985874268814,1,0.05,False
