test_week,horizon,horizon_date,entity_id,liquidity_group,model,strategy,actual,forecast_p90,error,abs_error,wape,directionality,target_wape,meets_target
2025-07-07,5,2025-08-04,057,TRR,lightgbm,recursive,1068175.89,1050263.2809623824,-17912.609037617454,17912.609037617454,0.016769344080231445,1,0.15,True
2025-07-07,6,2025-08-11,057,TRR,lightgbm,recursive,799311.65,1043223.786894714,243912.13689471397,243912.13689471397,0.3051527359756535,1,0.175,False
2025-07-07,7,2025-08-18,057,TRR,lightgbm,recursive,835345.44,1045256.4477023986,209911.0077023987,209911.0077023987,0.2512864710225733,1,0.2,False
2025-07-07,8,2025-08-25,057,TRR,lightgbm,recursive,876257.24,1048106.9107826209,171849.6707826209,171849.6707826209,0.19611783268417948,1,0.225,True
2025-07-07,1,2025-07-07,11G5,TRP,lightgbm,recursive,-368277.79,-373037.8924101394,-4760.1024101394,4760.1024101394,0.012925304048716595,1,0.05,True
2025-07-07,2,2025-07-14,11G5,TRP,lightgbm,recursive,-1455236.59,-884374.464300582,570862.1256994181,570862.1256994181,0.3922813167441166,1,0.075,False
2025-07-07,3,2025-07-21,11G5,TRP,lightgbm,recursive,-392.39,484.732869897882,877.122869897882,877.122869897882,2.2353344119317056,0,0.1,False
2025-07-07,4,2025-07-28,11G5,TRP,lightgbm,recursive,-780717.73,-867459.4490670942,-86741.71906709427,86741.71906709427,0.11110509693060802,1,0.125,True
2025-07-07,5,2025-08-04,11G5,TRP,lightgbm,recursive,-249813.23,-157937.25848187052,91875.97151812949,91875.97151812949,0.3677786461434788,1,0.15,False
2025-07-07,6,2025-08-11,11G5,TRP,lightgbm,recursive,-1072409.36,-838262.1973189018,234147.16268109833,234147.16268109833,0.21833748511957998,1,0.175,False
2025-07-07,7,2025-08-18,11G5,TRP,lightgbm,recursive,-243042.71,-99550.71105539441,143491.99894460558,143491.99894460558,0.590398284090091,1,0.2,False
2025-07-07,8,2025-08-25,11G5,TRP,lightgbm,recursive,-761442.45,-836327.5695484529,-74885.1195484529,74885.1195484529,0.09834639446284207,1,0.225,True
2025-07-07,1,2025-07-07,14C1,TRP,lightgbm,recursive,-8339292.34,-5599678.05878455,2739614.28121545,2739614.28121545,0.32851879626220776,1,0.05,False
2025-07-07,2,2025-07-14,14C1,TRP,lightgbm,recursive,-42407842.31,-26938633.179685384,15469209.130314618,15469209.130314618,0.36477236963001286,1,0.075,False
2025-07-07,3,2025-07-21,14C1,TRP,lightgbm,recursive,-2690733.24,-2171451.8129045083,519281.4270954919,519281.4270954919,0.19298881783446206,1,0.1,False
2025-07-07,4,2025-07-28,14C1,TRP,lightgbm,recursive,-48338563.98,-26769460.885436375,21569103.094563622,21569103.094563622,0.4462090165419023,1,0.125,False
2025-07-07,5,2025-08-04,14C1,TRP,lightgbm,recursive,-37664037.02,-26652699.543338742,11011337.476661261,11011337.476661261,0.29235680367492534,1,0.15,False
2025-07-07,6,2025-08-11,14C1,TRP,lightgbm,recursive,-13133031.14,-11084452.945087027,2048578.1949129738,2048578.1949129738,0.1559867004863413,1,0.175,True
2025-07-07,7,2025-08-18,14C1,TRP,lightgbm,recursive,-5576706.74,-4194177.5984079535,1382529.1415920467,1382529.1415920467,0.24791139395507225,1,0.2,False
2025-07-07,8,2025-08-25,14C1,TRP,lightgbm,recursive,-67711270.11,-26886732.18846488,40824537.92153512,40824537.92153512,0.6029208705613383,1,0.225,False
2025-07-07,1,2025-07-07,17C7,TRP,lightgbm,recursive,-1878908.69,-656982.9286289447,1221925.7613710552,1221925.7613710552,0.6503380222117421,1,0.05,False
2025-07-07,2,2025-07-14,17C7,TRP,lightgbm,recursive,-1264321.4,-689264.4274141267,575056.9725858732,575056.9725858732,0.45483448479624977,1,0.075,False
2025-07-07,3,2025-07-21,17C7,TRP,lightgbm,recursive,-13436.76,-18648.438502261113,-5211.678502261113,5211.678502261113,0.3878672017853346,1,0.1,False
2025-07-07,4,2025-07-28,17C7,TRP,lightgbm,recursive,-1144058.1,-694774.8496462255,449283.25035377464,449283.25035377464,0.3927101694868247,1,0.125,False
2025-07-07,5,2025-08-04,17C7,TRP,lightgbm,recursive,-828470.12,-657711.2569951301,170758.8630048699,170758.8630048699,0.20611348421940662,1,0.15,False
2025-07-07,6,2025-08-11,17C7,TRP,lightgbm,recursive,-886596.9400000001,-657476.0818570596,229120.85814294044,229120.85814294044,0.2584273053581038,1,0.175,False
2025-07-07,7,2025-08-18,17C7,TRP,lightgbm,recursive,-148600.93,-151897.0587852339,-3296.1287852339156,3296.1287852339156,0.02218107777141042,1,0.2,True
2025-07-07,8,2025-08-25,17C7,TRP,lightgbm,recursive,-1235890.44,-692764.6194006994,543125.8205993006,543125.8205993006,0.43946113912759177,1,0.225,False
2025-07-07,1,2025-07-07,4B9,TRP,lightgbm,recursive,-8100.19,-8741.138781732841,-640.9487817328418,640.9487817328418,0.07912762314622766,1,0.05,False
2025-07-07,2,2025-07-14,4B9,TRP,lightgbm,recursive,-154382.78,-108193.54549789647,46189.23450210353,46189.23450210353,0.299186441014364,1,0.075,False
2025-07-07,3,2025-07-21,4B9,TRP,lightgbm,recursive,-154097.65,-109313.82372613464,44783.82627386536,44783.82627386536,0.29061978734825195,1,0.1,False
2025-07-07,4,2025-07-28,4B9,TRP,lightgbm,recursive,-649569.7,-109734.35793491629,539835.3420650837,539835.3420650837,0.8310660766120768,1,0.125,False
2025-07-07,5,2025-08-04,4B9,TRP,lightgbm,recursive,-29947.58,-30529.22704279736,-581.6470427973582,581.6470427973582,0.019422171768047974,1,0.15,True
2025-07-07,6,2025-08-11,4B9,TRP,lightgbm,recursive,-120467.96,-107727.19092043713,12740.769079562873,12740.769079562873,0.10576064440339882,1,0.175,True
2025-07-07,7,2025-08-18,4B9,TRP,lightgbm,recursive,-25990.68,-25740.299799184846,250.38020081515424,250.38020081515424,0.009633460948892227,1,0.2,True
2025-07-07,8,2025-08-25,4B9,TRP,lightgbm,recursive,-31107.2,-26520.294671251748,4586.905328748253,4586.905328748253,0.1474547798820933,1,0.225,True
2025-07-07,1,2025-07-07,4B9,TRR,lightgbm,recursive,1126336.73,1195689.2033917585,69352.47339175851,69352.47339175851,0.06157348113095674,1,0.05,False
2025-07-07,2,2025-07-14,4B9,TRR,lightgbm,recursive,787108.39,1040645.6660659765,253537.27606597648,253537.27606597648,0.32211227740308607,1,0.075,False
2025-07-07,3,2025-07-21,4B9,TRR,lightgbm,recursive,593300.58,1075756.7201999566,482456.1401999566,482456.1401999566,0.813173215168535,1,0.1,False
2025-07-07,4,2025-07-28,4B9,TRR,lightgbm,recursive,1712619.38,1784865.5254748273,72246.14547482738,72246.14547482738,0.04218458947651719,1,0.125,True
2025-07-07,5,2025-08-04,4B9,TRR,lightgbm,recursive,2406359.22,2276806.738047244,-129552.48195275618,129552.48195275618,0.0538375488065145,1,0.15,True
2025-07-07,6,2025-08-11,4B9,TRR,lightgbm,recursive,1331826.23,1436711.2432299484,104885.01322994847,104885.01322994847,0.07875277635127255,1,0.175,True
2025-07-07,7,2025-08-18,4B9,TRR,lightgbm,recursive,939223.58,1070263.2143370078,131039.63433700788,131039.63433700788,0.1395191061291369,1,0.2,True
2025-07-07,8,2025-08-25,4B9,TRR,lightgbm,recursive,1561301.41,1550704.9321933768,-10596.477806623094,10596.477806623094,0.006786952050868316,1,0.225,True
2025-07-07,1,2025-07-07,86W,TRR,lightgbm,recursive,16833978.77,19417444.836407326,2583466.0664073266,2583466.0664073266,0.1534673473042123,1,0.05,False
2025-07-07,2,2025-07-14,86W,TRR,lightgbm,recursive,13712784.96,18808046.04329005,5095261.083290048,5095261.083290048,0.37157011490757363,1,0.075,False
2025-07-07,3,2025-07-21,86W,TRR,lightgbm,recursive,11682879.92,18994250.724052038,7311370.804052038,7311370.804052038,0.6258192204420122,1,0.1,False
2025-07-07,4,2025-07-28,86W,TRR,lightgbm,recursive,40214103.85,42578267.46168946,2364163.611689456,2364163.611689456,0.05878941429374798,1,0.125,True
2025-07-07,5,2025-08-04,86W,TRR,lightgbm,recursive,12639933.64,19065626.080578495,6425692.440578494,6425692.440578494,0.5083644126298194,1,0.15,False
2025-07-07,6,2025-08-11,86W,TRR,lightgbm,recursive,9933198.24,18985844.001105506,9052645.761105506,9052645.761105506,0.9113525716874755,1,0.175,False
2025-07-07,7,2025-08-18,86W,TRR,lightgbm,recursive,12825135.34,18782213.1788153,5957077.838815302,5957077.838815302,0.464484598477173,1,0.2,False
2025-07-07,8,2025-08-25,86W,TRR,lightgbm,recursive,34305292.99,45820567.529458426,11515274.539458424,11515274.539458424,0.33567049093022255,1,0.225,False
2025-07-07,1,2025-07-07,97C,TRP,lightgbm,recursive,-2954111.26,-3472129.161665423,-518017.90166542307,518017.90166542307,0.17535490578151858,1,0.05,False
2025-07-07,2,2025-07-14,97C,TRP,lightgbm,recursive,-13576932.59,-5280512.668065291,8296419.921934709,8296419.921934709,0.6110673281272224,1,0.075,False
2025-07-07,3,2025-07-21,97C,TRP,lightgbm,recursive,-111851.01,-1569.9712758289952,110281.038724171,110281.038724171,0.9859637273205758,1,0.1,False
2025-07-07,4,2025-07-28,97C,TRP,lightgbm,recursive,-4983896.2,-5083781.877182423,-99885.67718242295,99885.67718242295,0.02004168489352225,1,0.125,True
2025-07-07,5,2025-08-04,97C,TRP,lightgbm,recursive,-1041159.46,-682561.7641837909,358597.6958162091,358597.6958162091,0.34442149314592896,1,0.15,False
2025-07-07,6,2025-08-11,97C,TRP,lightgbm,recursive,-8022101.82,-5269120.718365403,2752981.1016345974,2752981.1016345974,0.3431745399654622,1,0.175,False
2025-07-07,7,2025-08-18,97C,TRP,lightgbm,recursive,-3177061.79,-3462959.739217379,-285897.9492173791,285897.9492173791,0.08998816142552238,1,0.2,True
2025-07-07,8,2025-08-25,97C,TRP,lightgbm,recursive,-4446742.87,-4549940.629289108,-103197.75928910822,103197.75928910822,0.023207494183064427,1,0.225,True
2025-07-07,1,2025-07-07,97C,TRR,lightgbm,recursive,17410481.87,18618493.92418843,1208012.0541884303,1208012.0541884303,0.06938418265550454,1,0.05,False
2025-07-07,2,2025-07-14,97C,TRR,lightgbm,recursive,9625934.3,11945735.118270952,2319800.8182709515,2319800.8182709515,0.24099487342968373,1,0.075,False
2025-07-07,3,2025-07-21,97C,TRR,lightgbm,recursive,11076207.47,13158395.351772903,2082187.8817729019,2082187.8817729019,0.18798743951054772,1,0.1,False
2025-07-07,4,2025-07-28,97C,TRR,lightgbm,recursive,34946073.22,32784696.974202063,-2161376.245797936,2161376.245797936,0.061848901654591566,1,0.125,True
2025-07-07,5,2025-08-04,97C,TRR,lightgbm,recursive,14661000.66,16904878.567004938,2243877.9070049375,2243877.9070049375,0.15305080185467623,1,0.15,False
2025-07-07,6,2025-08-11,97C,TRR,lightgbm,recursive,15675744.56,16153901.294529175,478156.73452917486,478156.73452917486,0.03050296798974982,1,0.175,True
2025-07-07,7,2025-08-18,97C,TRR,lightgbm,recursive,17479696.71,17704065.869008746,224369.1590087451,224369.1590087451,0.01283598695853717,1,0.2,True
2025-07-07,8,2025-08-25,97C,TRR,lightgbm,recursive,27074383.02,31639373.87870152,4564990.85870152,4564990.85870152,0.1686092294450195,1,0.225,True
2025-07-07,1,2025-07-07,97R,TRP,lightgbm,recursive,-1963234.26,-1601065.1340847926,362169.12591520743,362169.12591520743,0.18447575681325337,1,0.05,False
2025-07-07,2,2025-07-14,97R,TRP,lightgbm,recursive,-2284348.19,-2311467.856930565,-27119.666930565145,27119.666930565145,0.011871949753231421,1,0.075,True
2025-07-07,3,2025-07-21,97R,TRP,lightgbm,recursive,-6660625.94,-3133127.749289358,3527498.1907106424,3527498.1907106424,0.5296046081084449,1,0.1,False
2025-07-07,4,2025-07-28,97R,TRP,lightgbm,recursive,-2344872.0,-2402569.431544796,-57697.4315447961,57697.4315447961,0.024605791507935657,1,0.125,True
2025-07-07,5,2025-08-04,97R,TRP,lightgbm,recursive,-2014892.03,-2024016.8689979825,-9124.838997982442,9124.838997982442,0.004528698740240906,1,0.15,True
2025-07-07,6,2025-08-11,97R,TRP,lightgbm,recursive,-2397968.51,-2500015.9624438235,-102047.45244382368,102047.45244382368,0.042555793380215694,1,0.175,True
2025-07-07,7,2025-08-18,97R,TRP,lightgbm,recursive,-2847311.01,-2974674.2449362436,-127363.23493624385,127363.23493624385,0.04473105835257662,1,0.2,True
2025-07-07,8,2025-08-25,97R,TRP,lightgbm,recursive,-6839215.52,-3073618.2955391947,3765597.224460805,3765597.224460805,0.5505890571000466,1,0.225,False
2025-07-07,1,2025-07-07,97R,TRR,lightgbm,recursive,13858092.14,16808867.478380892,2950775.338380892,2950775.338380892,0.21292796357326657,1,0.05,False
2025-07-07,2,2025-07-14,97R,TRR,lightgbm,recursive,15075007.24,16777981.506156508,1702974.2661565077,1702974.2661565077,0.11296672957063918,1,0.075,False
2025-07-07,3,2025-07-21,97R,TRR,lightgbm,recursive,19181954.08,22405418.175946638,3223464.09594664,3223464.09594664,0.16804670069081096,1,0.1,False
2025-07-07,4,2025-07-28,97R,TRR,lightgbm,recursive,13832610.82,16758593.182959285,2925982.3629592843,2925982.3629592843,0.21152784539623767,1,0.125,False
2025-07-07,5,2025-08-04,97R,TRR,lightgbm,recursive,15524737.98,16754020.686430257,1229282.7064302564,1229282.7064302564,0.0791821870368376,1,0.15,True
2025-07-07,6,2025-08-11,97R,TRR,lightgbm,recursive,13161906.81,16816285.088176835,3654378.278176835,3654378.278176835,0.27764808936349206,1,0.175,False
2025-07-07,7,2025-08-18,97R,TRR,lightgbm,recursive,13707403.19,16815502.688490253,3108099.4984902535,3108099.4984902535,0.22674604776765553,1,0.2,False
2025-07-07,8,2025-08-25,97R,TRR,lightgbm,recursive,17575088.080000002,17497185.968633328,-77902.1113666743,77902.1113666743,0.004432530352739734,1,0.225,True
2025-07-07,1,2025-07-07,T055,TRR,lightgbm,recursive,2460745.69,2422106.568355448,-38639.121644551866,38639.121644551866,0.015702200272695335,1,0.05,True
2025-07-07,2,2025-07-14,T055,TRR,lightgbm,recursive,3305574.43,4364152.760125091,1058578.3301250911,1058578.3301250911,0.32024035535787077,1,0.075,False
2025-07-07,3,2025-07-21,T055,TRR,lightgbm,recursive,1589889.35,2311008.0109812794,721118.6609812793,721118.6609812793,0.4535653131969714,1,0.1,False
2025-07-07,4,2025-07-28,T055,TRR,lightgbm,recursive,1756490.22,2298450.860469566,541960.6404695662,541960.6404695662,0.30854748537658594,1,0.125,False
2025-07-07,5,2025-08-04,T055,TRR,lightgbm,recursive,3032615.93,3082710.7690925864,50094.83909258619,50094.83909258619,0.016518688897273644,1,0.15,True
2025-07-07,6,2025-08-11,T055,TRR,lightgbm,recursive,4017411.37,4650698.946324609,633287.5763246091,633287.5763246091,0.15763573057359298,1,0.175,True
2025-07-07,7,2025-08-18,T055,TRR,lightgbm,recursive,2126347.08,2338801.3721179003,212454.29211790022,212454.29211790022,0.09991515219514407,1,0.2,True
2025-07-07,8,2025-08-25,T055,TRR,lightgbm,recursive,3298524.51,3548704.78489721,250180.2748972103,250180.2748972103,0.0758461166920995,1,0.225,True
2025-07-07,1,2025-07-07,T056,TRP,lightgbm,recursive,-3147347.6,-2827172.814559676,320174.7854403239,320174.7854403239,0.10172844761103726,1,0.05,False
2025-07-07,2,2025-07-14,T056,TRP,lightgbm,recursive,-27396605.9,-15927411.35724312,11469194.542756878,11469194.542756878,0.41863559977540427,1,0.075,False
2025-07-07,3,2025-07-21,T056,TRP,lightgbm,recursive,-724858.9400000001,-836394.8896784085,-111535.94967840845,111535.94967840845,0.15387262751896036,1,0.1,False
2025-07-07,4,2025-07-28,T056,TRP,lightgbm,recursive,-9351189.28,-8120030.685463157,1231158.5945368428,1231158.5945368428,0.1316579696627468,1,0.125,False
2025-07-07,5,2025-08-04,T056,TRP,lightgbm,recursive,-4104497.47,-4362366.413555174,-257868.94355517393,257868.94355517393,0.06282594774145979,1,0.15,True
2025-07-07,6,2025-08-11,T056,TRP,lightgbm,recursive,-7021202.98,-6982463.680524914,38739.29947508685,38739.29947508685,0.005517473228652742,1,0.175,True
2025-07-07,7,2025-08-18,T056,TRP,lightgbm,recursive,-9606557.24,-9790031.63924074,-183474.39924073964,183474.39924073964,0.019098871183193995,1,0.2,True
2025-07-07,8,2025-08-25,T056,TRP,lightgbm,recursive,-27504928.28,-15893898.061360396,11611030.218639605,11611030.218639605,0.42214362824143326,1,0.225,False
2025-07-07,1,2025-07-07,V002,TRP,lightgbm,recursive,-2268232.72,-2310292.692504164,-42059.97250416363,42059.97250416363,0.018543058714082752,1,0.05,True
2025-07-07,2,2025-07-14,V002,TRP,lightgbm,recursive,-9932256.38,-3764848.874659376,6167407.505340625,6167407.505340625,0.6209472721384407,1,0.075,False
2025-07-07,3,2025-07-21,V002,TRP,lightgbm,recursive,-27375.07,-42564.15955274668,-15189.089552746678,15189.089552746678,0.554851167604199,1,0.1,False
2025-07-07,4,2025-07-28,V002,TRP,lightgbm,recursive,-2489050.5900000003,-2527402.289221362,-38351.699221361894,38351.699221361894,0.015408163809704603,1,0.125,True
2025-07-07,5,2025-08-04,V002,TRP,lightgbm,recursive,-1145530.29,-1130404.8650522728,15125.424947727239,15125.424947727239,0.013203862944320082,1,0.15,True
2025-07-07,6,2025-08-11,V002,TRP,lightgbm,recursive,-4713290.88,-3747107.8173330957,966183.0626669042,966183.0626669042,0.20499118074098244,1,0.175,False
2025-07-07,7,2025-08-18,V002,TRP,lightgbm,recursive,-2674268.46,-2910634.8922767607,-236366.4322767607,236366.4322767607,0.08838545412032445,1,0.2,True
2025-07-07,8,2025-08-25,V002,TRP,lightgbm,recursive,-3940415.77,-3790456.8762274706,149958.89377252944,149958.89377252944,0.03805661699819292,1,0.225,True
2025-07-07,1,2025-07-07,V265,TRR,lightgbm,recursive,2663798.71,2467526.1360394056,-196272.57396059437,196272.57396059437,0.07368145844645836,1,0.05,False
2025-07-07,2,2025-07-14,V265,TRR,lightgbm,recursive,1396207.7,1813338.0536559126,417130.3536559127,417130.3536559127,0.2987595281532344,1,0.075,False
2025-07-07,3,2025-07-21,V265,TRR,lightgbm,recursive,1969305.63,1947560.1587496668,-21745.471250333125,21745.471250333125,0.011042202347399537,1,0.1,True
2025-07-07,4,2025-07-28,V265,TRR,lightgbm,recursive,2426489.2,2424419.467626857,-2069.7323731430806,2069.7323731430806,0.0008529740718166314,1,0.125,True
2025-07-07,5,2025-08-04,V265,TRR,lightgbm,recursive,2372972.96,2500954.178086642,127981.21808664221,127981.21808664221,0.05393285985300154,1,0.15,True
2025-07-07,6,2025-08-11,V265,TRR,lightgbm,recursive,1820833.11,1895028.6217517343,74195.51175173419,74195.51175173419,0.040748112138478294,1,0.175,True
2025-07-07,7,2025-08-18,V265,TRR,lightgbm,recursive,1363758.95,1822964.3302069812,459205.3802069812,459205.3802069812,0.33672034211543117,1,0.2,False
2025-07-07,8,2025-08-25,V265,TRR,lightgbm,recursive,1728806.49,1842110.5219331994,113304.03193319938,113304.03193319938,0.06553887470262758,1,0.225,True
2025-07-07,1,2025-07-07,V508,TRP,lightgbm,recursive,-25192.65,-26292.147968246427,-1099.4979682464254,1099.4979682464254,0.04364360113947621,1,0.05,True
2025-07-07,2,2025-07-14,V508,TRP,lightgbm,recursive,-315069.78,-76032.56286917916,239037.21713082085,239037.21713082085,0.7586802426142578,1,0.075,False
2025-07-07,3,2025-07-21,V508,TRP,lightgbm,recursive,-94266.87,-115113.66130058731,-20846.791300587312,20846.791300587312,0.22114653112580607,1,0.1,False
2025-07-07,4,2025-07-28,V508,TRP,lightgbm,recursive,-96670.68,-71913.98038550346,24756.699614496538,24756.699614496538,0.2560931568340736,1,0.125,False
2025-07-07,5,2025-08-04,V508,TRP,lightgbm,recursive,-23067.98,-23761.030333158462,-693.0503331584623,693.0503331584623,0.030043824086827816,1,0.15,True
2025-07-07,6,2025-08-11,V508,TRP,lightgbm,recursive,-278234.94,-121645.37447678218,156589.56552321784,156589.56552321784,0.5627961949107393,1,0.175,False
2025-07-07,7,2025-08-18,V508,TRP,lightgbm,recursive,-514.14,-45272.82505580167,-44758.685055801674,44758.685055801674,87.05544220601719,1,0.2,False
2025-07-07,8,2025-08-25,V508,TRP,lightgbm,recursive,-69153.13,-70773.25117112209,-1620.1211711220822,1620.1211711220822,0.023428023736916638,1,0.225,True
2025-07-07,1,2025-07-07,V508,TRR,lightgbm,recursive,699452.53,1487102.9186320591,787650.3886320591,787650.3886320591,1.1260955602406058,1,0.05,False
2025-07-07,2,2025-07-14,V508,TRR,lightgbm,recursive,6592285.99,8354556.519543983,1762270.5295439828,1762270.5295439828,0.2673231307345,1,0.075,False
2025-07-07,3,2025-07-21,V508,TRR,lightgbm,recursive,988146.22,1488212.7867330431,500066.5667330432,500066.5667330432,0.5060653541062407,1,0.1,False
2025-07-07,4,2025-07-28,V508,TRR,lightgbm,recursive,1005315.18,1456683.3226879688,451368.1426879688,451368.1426879688,0.4489817240081551,1,0.125,False
2025-07-07,5,2025-08-04,V508,TRR,lightgbm,recursive,1135991.22,1533032.2027765538,397040.98277655384,397040.98277655384,0.3495106086969174,1,0.15,False
2025-07-07,6,2025-08-11,V508,TRR,lightgbm,recursive,2235397.92,2186320.749296337,-49077.170703663025,49077.170703663025,0.02195455684402848,1,0.175,True
2025-07-07,7,2025-08-18,V508,TRR,lightgbm,recursive,6360604.21,8244192.849008585,1883588.6390085854,1883588.6390085854,0.29613360253531407,1,0.2,False
2025-07-07,8,2025-08-25,V508,TRR,lightgbm,recursive,686248.61,1495701.0425057248,809452.4325057248,809452.4325057248,1.1795323454363351,1,0.225,False
2025-07-07,1,2025-07-07,V751,TRP,lightgbm,recursive,-88274.18000000001,-97737.99420524579,-9463.814205245784,9463.814205245784,0.10720931313375874,1,0.05,False
2025-07-07,2,2025-07-14,V751,TRP,lightgbm,recursive,-450559.9,-165321.19363870163,285238.7063612984,285238.7063612984,0.6330761045563496,1,0.075,False
2025-07-07,3,2025-07-21,V751,TRP,lightgbm,recursive,-1590.2099999999998,-912.7142571351295,677.4957428648703,677.4957428648703,0.42604168183124896,1,0.1,False
2025-07-07,4,2025-07-28,V751,TRP,lightgbm,recursive,-88392.01,-87088.90392975924,1303.1060702407558,1303.1060702407558,0.014742351375885173,1,0.125,True
2025-07-07,5,2025-08-04,V751,TRP,lightgbm,recursive,-62296.25,-64371.21962533762,-2074.969625337617,2074.969625337617,0.033308098406206105,1,0.15,True
2025-07-07,6,2025-08-11,V751,TRP,lightgbm,recursive,-356375.26,-165591.39435792976,190783.86564207025,190783.86564207025,0.5353454267338037,1,0.175,False
2025-07-07,7,2025-08-18,V751,TRP,lightgbm,recursive,-14324.27,-9391.435061982176,4932.834938017824,4932.834938017824,0.34436902809133196,1,0.2,False
2025-07-07,8,2025-08-25,V751,TRP,lightgbm,recursive,-123475.45,-131803.60157630633,-8328.151576306336,8328.151576306336,0.06744783336530732,1,0.225,True
2025-07-07,1,2025-07-07,V751,TRR,lightgbm,recursive,2236985.05,2342816.008602375,105830.95860237535,105830.95860237535,0.04730964053710388,1,0.05,True
2025-07-07,2,2025-07-14,V751,TRR,lightgbm,recursive,2161941.54,2151109.76838163,-10831.771618369967,10831.771618369967,0.005010205603602939,1,0.075,True
2025-07-07,3,2025-07-21,V751,TRR,lightgbm,recursive,2929072.21,3098655.228578964,169583.01857896382,169583.01857896382,0.05789649637178587,1,0.1,True
2025-07-07,4,2025-07-28,V751,TRR,lightgbm,recursive,2265333.36,2323610.69920561,58277.3392056101,58277.3392056101,0.02572572330176169,1,0.125,True
2025-07-07,5,2025-08-04,V751,TRR,lightgbm,recursive,1308717.09,1653184.2644935034,344467.1744935033,344467.1744935033,0.2632098083883838,1,0.15,False
2025-07-07,6,2025-08-11,V751,TRR,lightgbm,recursive,1241895.22,1656011.4828593952,414116.26285939524,414116.26285939524,0.33345507430119203,1,0.175,False
2025-07-07,7,2025-08-18,V751,TRR,lightgbm,recursive,2143159.75,2080238.9555189041,-62920.79448109586,62920.79448109586,0.02935889145972243,1,0.2,True
2025-07-07,8,2025-08-25,V751,TRR,lightgbm,recursive,3096421.66,3907149.858661674,810728.1986616738,810728.1986616738,0.26182745364908533,1,0.225,False
2025-07-07,1,2025-07-07,V756,TRP,lightgbm,recursive,-3454881.1,-442363.57151543145,3012517.5284845685,3012517.5284845685,0.8719598276434372,1,0.05,False
2025-07-07,2,2025-07-14,V756,TRP,lightgbm,recursive,-202656.15,-201515.9275152749,1140.222484725091,1140.222484725091,0.0056263897479799695,1,0.075,True
2025-07-07,3,2025-07-21,V756,TRP,lightgbm,recursive,-224783.85,-203754.7845059113,21029.065494088718,21029.065494088718,0.09355238596584549,1,0.1,True
2025-07-07,4,2025-07-28,V756,TRP,lightgbm,recursive,-1667569.01,-422872.2422827419,1244696.767717258,1244696.767717258,0.7464139476406185,1,0.125,False
2025-07-07,5,2025-08-04,V756,TRP,lightgbm,recursive,-814311.1299999999,-444629.72033456684,369681.40966543305,369681.40966543305,0.45398054385604814,1,0.15,False
2025-07-07,6,2025-08-11,V756,TRP,lightgbm,recursive,-79655.6,-44271.997804031635,35383.60219596837,35383.60219596837,0.4442073400485135,1,0.175,False
2025-07-07,7,2025-08-18,V756,TRP,lightgbm,recursive,-32884.03,-6323.18148397943,26560.848516020567,26560.848516020567,0.8077126956769157,1,0.2,False
2025-07-07,8,2025-08-25,V756,TRP,lightgbm,recursive,-1091134.9,-419081.7329586465,672053.1670413534,672053.1670413534,0.6159212458893519,1,0.225,False
2025-07-07,1,2025-07-07,V756,TRR,lightgbm,recursive,2854286.85,2714678.248526301,-139608.60147369932,139608.60147369932,0.04891190297628962,1,0.05,True
2025-07-07,2,2025-07-14,V756,TRR,lightgbm,recursive,1103643.28,2692021.331512091,1588378.0515120912,1588378.0515120912,1.439213267816111,1,0.075,False
