test_week,horizon,horizon_date,entity_id,liquidity_group,model,strategy,actual,forecast_p90,error,abs_error,wape,directionality,target_wape,meets_target
2025-07-07,3,2025-07-21,4B9,TRR,xgboost,direct,593300.58,1.0356819e+06,442381.29500000004,442381.29500000004,0.7456276125669725,1,0.1,False
2025-07-07,4,2025-07-28,4B9,TRR,xgboost,direct,1712619.38,1.625419e+06,-87200.37999999989,87200.37999999989,0.050916380497807924,1,0.125,True
2025-07-07,5,2025-08-04,4B9,TRR,xgboost,direct,2406359.22,2.288588e+06,-117771.2200000002,117771.2200000002,0.04894166216796186,1,0.15,True
2025-07-07,6,2025-08-11,4B9,TRR,xgboost,direct,1331826.23,1.3637594e+06,31933.14500000002,31933.14500000002,0.023976960567896322,1,0.175,True
2025-07-07,7,2025-08-18,4B9,TRR,xgboost,direct,939223.58,1.068557e+06,129333.42000000004,129333.42000000004,0.13770248400279733,1,0.2,True
2025-07-07,8,2025-08-25,4B9,TRR,xgboost,direct,1561301.41,1.578348e+06,17046.590000000084,17046.590000000084,0.010918192919585006,1,0.225,True
2025-07-07,1,2025-07-07,86W,TRR,xgboost,direct,16833978.77,1.9598184e+07,2764205.2300000004,2764205.2300000004,0.16420391564982356,1,0.05,False
2025-07-07,2,2025-07-14,86W,TRR,xgboost,direct,13712784.96,1.9085552e+07,5372767.039999999,5372767.039999999,0.39180713878853085,1,0.075,False
2025-07-07,3,2025-07-21,86W,TRR,xgboost,direct,11682879.92,1.4105532e+07,2422652.08,2422652.08,0.20736771212144753,1,0.1,False
2025-07-07,4,2025-07-28,86W,TRR,xgboost,direct,40214103.85,3.323107e+07,-6983033.8500000015,6983033.8500000015,0.17364638724878614,1,0.125,False
2025-07-07,5,2025-08-04,86W,TRR,xgboost,direct,12639933.64,1.911893e+07,6478996.359999999,6478996.359999999,0.5125815170023312,1,0.15,False
2025-07-07,6,2025-08-11,86W,TRR,xgboost,direct,9933198.24,2.111656e+07,11183361.76,11183361.76,1.1258570995760173,1,0.175,False
2025-07-07,7,2025-08-18,86W,TRR,xgboost,direct,12825135.34,1.9176744e+07,6351608.66,6351608.66,0.49524691097723733,1,0.2,False
2025-07-07,8,2025-08-25,86W,TRR,xgboost,direct,34305292.99,3.355832e+07,-746972.9900000021,746972.9900000021,0.02177427810389915,1,0.225,True
2025-07-07,1,2025-07-07,97C,TRP,xgboost,direct,-2954111.26,-3.084128e+06,-130016.74000000022,130016.74000000022,0.044012133788082254,1,0.05,True
2025-07-07,2,2025-07-14,97C,TRP,xgboost,direct,-13576932.59,-5.599808e+06,7977124.59,7977124.59,0.5875498414034624,1,0.075,False
2025-07-07,3,2025-07-21,97C,TRP,xgboost,direct,-111851.01,-2.2013502e+06,-2089499.24,2089499.24,18.681094073267644,1,0.1,False
2025-07-07,4,2025-07-28,97C,TRP,xgboost,direct,-4983896.2,-5.182612e+06,-198715.7999999998,198715.7999999998,0.03987157677962872,1,0.125,True
2025-07-07,5,2025-08-04,97C,TRP,xgboost,direct,-1041159.46,-1.0017668e+06,39392.64749999996,39392.64749999996,0.03783536433506541,1,0.15,True
2025-07-07,6,2025-08-11,97C,TRP,xgboost,direct,-8022101.82,-5.4983865e+06,2523715.3200000003,2523715.3200000003,0.3145952739851911,1,0.175,False
2025-07-07,7,2025-08-18,97C,TRP,xgboost,direct,-3177061.79,-4.1651192e+06,-988057.46,988057.46,0.31099724377724486,1,0.2,False
2025-07-07,8,2025-08-25,97C,TRP,xgboost,direct,-4446742.87,-4.5614755e+06,-114732.62999999989,114732.62999999989,0.02580149861464778,1,0.225,True
2025-07-07,1,2025-07-07,97C,TRR,xgboost,direct,17410481.87,1.7295618e+07,-114863.87000000104,114863.87000000104,0.006597397525103711,1,0.05,True
2025-07-07,2,2025-07-14,97C,TRR,xgboost,direct,9625934.3,1.185169e+07,2225755.6999999993,2225755.6999999993,0.23122490042343205,1,0.075,False
2025-07-07,3,2025-07-21,97C,TRR,xgboost,direct,11076207.47,1.187272e+07,796512.5299999993,796512.5299999993,0.0719120269421966,1,0.1,True
2025-07-07,4,2025-07-28,97C,TRR,xgboost,direct,34946073.22,3.2156508e+07,-2789565.219999999,2789565.219999999,0.07982485478235368,1,0.125,True
2025-07-07,5,2025-08-04,97C,TRR,xgboost,direct,14661000.66,1.4663091e+07,2090.339999999851,2090.339999999851,0.00014257826245809955,1,0.15,True
2025-07-07,6,2025-08-11,97C,TRR,xgboost,direct,15675744.56,1.5893544e+07,217799.43999999948,217799.43999999948,0.013894041151688649,1,0.175,True
2025-07-07,7,2025-08-18,97C,TRR,xgboost,direct,17479696.71,1.7127372e+07,-352324.7100000009,352324.7100000009,0.0201562255824747,1,0.2,True
2025-07-07,8,2025-08-25,97C,TRR,xgboost,direct,27074383.02,2.9839692e+07,2765308.9800000004,2765308.9800000004,0.10213746987169574,1,0.225,True
2025-07-07,1,2025-07-07,97R,TRP,xgboost,direct,-1963234.26,-1.8358565e+06,127377.76000000001,127377.76000000001,0.06488158983126141,1,0.05,False
2025-07-07,2,2025-07-14,97R,TRP,xgboost,direct,-2284348.19,-2.2394322e+06,44915.939999999944,44915.939999999944,0.019662475360203272,1,0.075,True
2025-07-07,3,2025-07-21,97R,TRP,xgboost,direct,-6660625.94,-3.4012742e+06,3259351.6900000004,3259351.6900000004,0.4893461544546668,1,0.1,False
2025-07-07,4,2025-07-28,97R,TRP,xgboost,direct,-2344872.0,-2.3605542e+06,-15682.25,15682.25,0.006687891705815925,1,0.125,True
2025-07-07,5,2025-08-04,97R,TRP,xgboost,direct,-2014892.03,-2.2319778e+06,-217085.71999999997,217085.71999999997,0.10774062171460372,1,0.15,True
2025-07-07,6,2025-08-11,97R,TRP,xgboost,direct,-2397968.51,-2.3067325e+06,91236.00999999978,91236.00999999978,0.03804720938558104,1,0.175,True
2025-07-07,7,2025-08-18,97R,TRP,xgboost,direct,-2847311.01,-2.9292862e+06,-81975.24000000022,81975.24000000022,0.028790406004857275,1,0.2,True
2025-07-07,8,2025-08-25,97R,TRP,xgboost,direct,-6839215.52,-3.3752318e+06,3463983.7699999996,3463983.7699999996,0.5064884649226553,1,0.225,False
2025-07-07,1,2025-07-07,97R,TRR,xgboost,direct,13858092.14,1.8325758e+07,4467665.859999999,4467665.859999999,0.32238679140431803,1,0.05,False
2025-07-07,2,2025-07-14,97R,TRR,xgboost,direct,15075007.24,1.8319234e+07,3244226.76,3244226.76,0.21520565186806503,1,0.075,False
2025-07-07,3,2025-07-21,97R,TRR,xgboost,direct,19181954.08,1.9264872e+07,82917.92000000179,82917.92000000179,0.004322704540641971,1,0.1,True
2025-07-07,4,2025-07-28,97R,TRR,xgboost,direct,13832610.82,1.8325136e+07,4492525.18,4492525.18,0.32477781949192436,1,0.125,False
2025-07-07,5,2025-08-04,97R,TRR,xgboost,direct,15524737.98,1.8339384e+07,2814646.0199999996,2814646.0199999996,0.18130071010705712,1,0.15,False
2025-07-07,6,2025-08-11,97R,TRR,xgboost,direct,13161906.81,1.7060824e+07,3898917.1899999995,3898917.1899999995,0.29622738150962485,1,0.175,False
2025-07-07,7,2025-08-18,97R,TRR,xgboost,direct,13707403.19,1.8067296e+07,4359892.8100000005,4359892.8100000005,0.31806847362458013,1,0.2,False
2025-07-07,8,2025-08-25,97R,TRR,xgboost,direct,17575088.080000002,1.8344326e+07,769237.9199999981,769237.9199999981,0.04376865233895306,1,0.225,True
2025-07-07,1,2025-07-07,T055,TRR,xgboost,direct,2460745.69,2.4912668e+06,30521.060000000056,30521.060000000056,0.01240317523425188,1,0.05,True
2025-07-07,2,2025-07-14,T055,TRR,xgboost,direct,3305574.43,3.1982015e+06,-107372.93000000017,107372.93000000017,0.03248238158715433,1,0.075,True
