entity_id,liquidity_group,week_start,amount_eur,amount_mean,amount_std,txn_count,amount_min,amount_max,amount_abs_sum,amount_abs_mean,is_month_start_max,is_month_end_max,is_quarter_start_max,is_quarter_end_max,is_year_start_max,is_year_end_max,is_weekend_sum,rolling_7d_sum_last,rolling_7d_mean_last,rolling_7d_std_last,rolling_7d_count_last,rolling_14d_sum_last,rolling_14d_mean_last,rolling_14d_std_last,rolling_14d_count_last,rolling_30d_sum_last,rolling_30d_mean_last,rolling_30d_std_last,rolling_30d_count_last,dow_0_avg_amount_mean,dow_1_avg_amount_mean,dow_2_avg_amount_mean,dow_3_avg_amount_mean,dow_4_avg_amount_mean,dow_5_avg_amount_mean,dow_6_avg_amount_mean,week_year,week_number,month,quarter,year,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52,rolling_4w_mean,rolling_4w_std,rolling_4w_min,rolling_4w_max,rolling_4w_sum,rolling_8w_mean,rolling_8w_std,rolling_8w_min,rolling_8w_max,rolling_8w_sum,rolling_12w_mean,rolling_12w_std,rolling_12w_min,rolling_12w_max,rolling_12w_sum,rolling_52w_mean,rolling_52w_std,rolling_52w_min,rolling_52w_max,rolling_52w_sum,wow_change,wow_pct_change,trend_4w,trend_8w,trend_12w,trend_direction_4w,trend_direction_8w,cv_4w,cv_8w,cv_12w,stability_4w,stability_8w,range_4w,range_8w,amount_vs_4w_avg,amount_vs_8w_avg,amount_vs_52w_avg,avg_txn_size,deviation_from_4w_mean,deviation_from_8w_mean,seasonal_index,ewma_4w,ewma_8w,W1_Forecast,W2_Forecast,W3_Forecast,W4_Forecast,LP_Volatility,LP_Trend,LP_Avg_Magnitude,LP_Available_Count,lp_w1_vs_actual_lag1,lp_error_pct_lag1,lp_error_rolling_4w,lp_bias_4w,actual_minus_lp_w1,actual_to_lp_ratio,trend_divergence,volatility_actual_vs_lp,lag1_x_lp_w1,lag4_x_lp_w1,rolling_4w_mean_x_lp_w1,rolling_8w_mean_x_lp_w2,trend_4w_x_lp_trend
14C1,TRP,2025-06-02,-14167033.79,-833354.9288235295,1005225.942915769,17,-3135387.15,-312.5,14167033.79,833354.9288235295,True,False,False,False,False,False,0,-7827566.299999982,-1118223.7571428546,1370206.7944051337,7.0,-11437638.600000003,-816974.1857142859,1048159.9437600032,14.0,-26088997.579999994,-869633.2526666665,1057132.6791073205,30.0,-1487634.4194655416,-1278085.0836973833,-1337669.17120603,-1517694.48988746,-1449433.0782651934,0.0,0.0,2025,23,6,2,2025,-56112551.82,-18697911.57,-19378325.84,-21866517.86,-41806073.61,-17099396.15,-10935167.67,-33554794.56,-30702408.61,-29977247.98,-6893108.91,-40906511.96,-27656311.85,-38374406.84,-24512955.59,-19641817.89,-43332298.69,-44868317.31,-12659876.4,-5180867.11,-14799857.86,-82675705.16,-19045036.96,-8081028.66,-12871083.97,-31219912.94,-21703909.56,-5892304.85,-23026380.45,-52921958.01,-42510257.31,-6771439.67,-5124634.05,-43730930.66,-45960798.63,-17702220.88,-24903987.96,-4192188.78,-44728733.55,-47314945.92,-15349914.48,-9980642.54,-9065183.93,-83608470.61,-14114474.45,-26657861.52,-6963528.21,-81560231.23,-39316268.45,-1469895.16,-8161922.77,-35633066.95,-27088955.755,19486821.46147789,-56112551.82,-14167033.79,-108355823.02,-25007872.28875,15625825.468428755,-56112551.82,-10935167.67,-200062978.31,-25099211.530833334,14036905.279093128,-56112551.82,-6893108.91,-301190538.37,-27110569.44596154,20131952.42106103,-83608470.61,-1469895.16,-1409749611.19,41945518.03,-0.7475246922391704,-2178076.409999997,-1736620.9886904769,-761600.7461188809,-1.0,-1.0,0.7193640699081238,0.6248362630777736,0.5592568221455633,0.581610385782597,0.6154466285149217,41945518.03,45177384.15,0.5229819088683435,0.5665029646033964,0.5225649656027552,-833354.9288235294,0.6631108100694834,0.6937770116947357,1.240725069038127,-26882539.92092093,-26974098.81322275,-15694510.0,-17920097.0,-3199360.0,-37135487.0,14019003.567084089,-7146992.333333333,-18487363.5,4.0,40418041.82,0.7203030428852095,0.8438790944821988,993447.0224999972,1527476.210000001,0.9026744887224896,4968915.923333336,-0.0389378679038354,880659005664508.2,343184283218948.56,425147886986405.06,448143497178012.0,15566695403684.168
14C1,TRP,2025-06-09,-19249523.89,-874978.3586363636,1438942.3563952912,22,-5385695.77,-1983.73,19249523.89,874978.3586363636,False,False,False,False,False,False,0,-2099934.1899999822,-299990.59857142606,441022.2657768996,7.0,-7006189.560000001,-500442.1114285715,571848.2178520077,14.0,-27678207.489999995,-922606.9163333332,1379249.9326363849,30.0,-1487634.4194655416,-1278085.0836973833,-1337669.17120603,-1517694.48988746,-1449433.0782651934,0.0,0.0,2025,24,6,2,2025,-14167033.79,-56112551.82,-18697911.57,-19378325.84,-21866517.86,-41806073.61,-17099396.15,-10935167.67,-33554794.56,-30702408.61,-29977247.98,-6893108.91,-40906511.96,-27656311.85,-38374406.84,-24512955.59,-19641817.89,-43332298.69,-44868317.31,-12659876.4,-5180867.11,-14799857.86,-82675705.16,-19045036.96,-8081028.66,-12871083.97,-31219912.94,-21703909.56,-5892304.85,-23026380.45,-52921958.01,-42510257.31,-6771439.67,-5124634.05,-43730930.66,-45960798.63,-17702220.88,-24903987.96,-4192188.78,-44728733.55,-47314945.92,-15349914.48,-9980642.54,-9065183.93,-83608470.61,-14114474.45,-26657861.52,-6963528.21,-81560231.23,-39316268.45,-1469895.16,-8161922.77,-27056755.2675,19503908.692095965,-56112551.82,-14167033.79,-108227021.07,-26047166.81625,14811392.560478792,-56112551.82,-14167033.79,-208377334.53,-26128912.77916667,12994457.08712943,-56112551.82,-10935167.67,-313546953.35,-27323792.54442308,19985510.24931258,-83608470.61,-1469895.16,-1420837212.31,-5082490.1000000015,0.3587547100782344,4029068.107000002,251031.15845237795,290937.3591958028,1.0,1.0,0.7208517244314083,0.5686373748425657,0.4973210021004121,0.5811075909694735,0.6374959669059037,41945518.03,41945518.03,0.7114498283215106,0.739025630917787,0.7044967809173667,-874978.3586363636,0.4002906033221899,0.4589469152541494,0.9476990057701034,-23829333.50855256,-25257526.60806214,-19674144.0,-5726404.0,-46001168.0,-34018334.0,17463022.026586227,-4781396.666666667,-26355012.5,4.0,-5507110.210000001,0.3887271175909295,0.8593554909543664,-2169942.745000003,424620.1099999994,0.9784173527448004,8810464.773666669,0.0582444869434265,278724262837325.72,381251973055080.94,532318499305553.5,149156600245241.28,-19264572816582.79
14C1,TRP,2025-06-16,-7643211.09,-545943.6492857143,818954.6020758257,14,-2483479.8,-200.0,7643211.09,545943.6492857143,False,False,False,False,False,False,0,-6667180.169999982,-952454.3099999976,1007679.4827496796,7.0,-7643211.090000002,-545943.6492857144,818954.6020758367,14.0,-15701887.499999993,-523396.24999999977,680543.4826473746,30.0,-1487634.4194655416,-1278085.0836973835,-1337669.1712060298,-1517694.48988746,-1449433.0782651934,0.0,0.0,2025,25,6,2,2025,-19249523.89,-14167033.79,-56112551.82,-18697911.57,-19378325.84,-21866517.86,-41806073.61,-17099396.15,-10935167.67,-33554794.56,-30702408.61,-29977247.98,-6893108.91,-40906511.96,-27656311.85,-38374406.84,-24512955.59,-19641817.89,-43332298.69,-44868317.31,-12659876.4,-5180867.11,-14799857.86,-82675705.16,-19045036.96,-8081028.66,-12871083.97,-31219912.94,-21703909.56,-5892304.85,-23026380.45,-52921958.01,-42510257.31,-6771439.67,-5124634.05,-43730930.66,-45960798.63,-17702220.88,-24903987.96,-4192188.78,-44728733.55,-47314945.92,-15349914.48,-9980642.54,-9065183.93,-83608470.61,-14114474.45,-26657861.52,-6963528.21,-81560231.23,-39316268.45,-1469895.16,-24293080.1475,21738377.67410232,-56112551.82,-7643211.09,-97172320.59,-24865143.68375,15960249.747670395,-56112551.82,-7643211.09,-198921149.47,-24267743.03833333,13956943.903416593,-56112551.82,-7643211.09,-291212916.46,-27442510.158461537,19846775.80931032,-83608470.61,-4192188.78,-1427010528.24,11606312.8,-0.6029402527731818,14032553.20900001,2743383.849880949,827001.5583916071,1.0,1.0,0.8948382643169854,0.641872411865483,0.575123277074848,0.5277495281954635,0.6090607240691788,48469340.73,48469340.73,0.3146250308150637,0.3073865643895326,0.2785171999888398,-545943.6492857143,0.7659204981674215,1.079051572878035,0.1673132015023559,-17354884.541131537,-21343234.270715,-6462102.0,-41964010.0,-35870478.0,-11282967.0,17633968.212241344,-1606955.0,-23894889.25,4.0,12787421.89,0.6642980866993278,1.0053545405160718,1415941.7674999973,-1181109.09,1.1827747519305638,15639508.20900001,0.1568575175662406,124392386828616.78,120827811752320.14,156984361807320.06,1043441138196322.0,-22549681541968.61
14C1,TRP,2025-06-23,-32616543.87,-1019266.9959375,1660901.81268648,32,-7430560.429999999,-68396.64,32616543.87,1019266.9959375,False,True,False,True,False,False,0,-16856254.119999982,-2408036.3028571405,2728344.069769772,7.0,-23191071.99,-1656505.142142857,2270964.027255421,14.0,-30856269.69999999,-1028542.323333333,1705287.0166275783,30.0,-1487634.4194655416,-1278085.0836973833,-1337669.17120603,-1517694.48988746,-1449433.0782651934,0.0,0.0,2025,26,6,2,2025,-7643211.09,-19249523.89,-14167033.79,-56112551.82,-18697911.57,-19378325.84,-21866517.86,-41806073.61,-17099396.15,-10935167.67,-33554794.56,-30702408.61,-29977247.98,-6893108.91,-40906511.96,-27656311.85,-38374406.84,-24512955.59,-19641817.89,-43332298.69,-44868317.31,-12659876.4,-5180867.11,-14799857.86,-82675705.16,-19045036.96,-8081028.66,-12871083.97,-31219912.94,-21703909.56,-5892304.85,-23026380.45,-52921958.01,-42510257.31,-6771439.67,-5124634.05,-43730930.66,-45960798.63,-17702220.88,-24903987.96,-4192188.78,-44728733.55,-47314945.92,-15349914.48,-9980642.54,-9065183.93,-83608470.61,-14114474.45,-26657861.52,-6963528.21,-81560231.23,-39316268.45,-18419078.16,10590197.749678046,-32616543.87,-7643211.09,-73676312.63999999,-23716452.46625,14859533.592142506,-56112551.82,-7643211.09,-189731619.73,-24427254.31,14047812.32567896,-56112551.82,-7643211.09,-293127051.72,-27313669.30115385,19789847.51692483,-83608470.61,-4192188.78,-1420310803.66,-24973332.78,3.267387552945368,-4374221.743999998,282334.19940476003,213409.0353846152,-1.0,1.0,0.5749580764946408,0.6265495909764984,0.5750876519891179,0.6349375357505922,0.6147983470947543,24973332.78,48469340.73,1.7708021860090748,1.3752707710571548,1.1941472787994156,-1019266.9959375,-1.3406232863245282,-0.5989482340452618,1.5670946296421642,-23459548.272678923,-23848414.18166722,-45879495.0,-37728155.0,-12208508.0,-39086483.0,14781316.18926049,2264337.333333333,-33725660.25,4.0,-38236283.91,5.002646591826629,1.6939937097505238,2365517.397499997,13262951.13,0.710917674006656,-6638559.077333331,0.1366770738488738,350666664987599.6,2574415540662931.0,845058004346329.2,894777994696812.2,-9904713599217.64
14C1,TRP,2025-06-30,-57536296.71,-928004.7856451612,2135645.365486391,62,-12797487.11,-752.22,57536296.71,928004.7856451612,True,True,True,True,False,False,0,-33197119.13999998,-4742445.591428569,4807848.830068102,7.0,-34106553.82,-2436182.415714286,4052483.7972700726,14.0,-40193157.83999999,-1339771.9279999996,2938282.905768534,30.0,-1487634.4194655416,-1278085.0836973833,-1337669.17120603,-1517694.48988746,-1449433.0782651934,0.0,0.0,2025,27,6,2,2025,-32616543.87,-7643211.09,-19249523.89,-14167033.79,-56112551.82,-18697911.57,-19378325.84,-21866517.86,-41806073.61,-17099396.15,-10935167.67,-33554794.56,-30702408.61,-29977247.98,-6893108.91,-40906511.96,-27656311.85,-38374406.84,-24512955.59,-19641817.89,-43332298.69,-44868317.31,-12659876.4,-5180867.11,-14799857.86,-82675705.16,-19045036.96,-8081028.66,-12871083.97,-31219912.94,-21703909.56,-5892304.85,-23026380.45,-52921958.01,-42510257.31,-6771439.67,-5124634.05,-43730930.66,-45960798.63,-17702220.88,-24903987.96,-4192188.78,-44728733.55,-47314945.92,-15349914.48,-9980642.54,-9065183.93,-83608470.61,-14114474.45,-26657861.52,-6963528.21,-81560231.23,-29261393.89,21434477.90624451,-57536296.71,-7643211.09,-117045575.56,-28175174.8225,18999842.61684893,-57536296.71,-7643211.09,-225401398.58,-26425712.8225,16883886.893689495,-57536296.71,-7643211.09,-317108553.87,-26851670.560384616,18751815.598787352,-83608470.61,-4192188.78,-1396286869.14,-24919752.84,0.7640218699848409,-13983365.123999998,-2337778.8749999995,-1474903.8654895108,-1.0,-1.0,0.7325173225452422,0.674346929044647,0.6389188820410483,0.5771948060703367,0.5972477881693148,49893085.620000005,49893085.620000005,1.9662869419786209,2.0420919150447627,2.142745516730929,-928004.7856451612,-1.3191318651975503,-1.5453350051153982,2.1308178516866603,-37090247.64760736,-31334610.2990745,-5281696.0,-12994003.0,-37180397.0,-2838760.0,15680224.775179405,814312.0,-14573714.0,4.0,27334847.87,0.8380669631628876,1.7234346898199433,-905281.0900000008,-52254600.71,10.89352675920765,-14797677.123999998,-0.3434077831058915,172270669292003.53,74825965700507.83,154549787063237.44,366108306169089.5,-11386822020854.686
14C1,TRP,2025-07-07,-8339292.34,-595663.7385714286,1234323.2843024572,14,-4254964.63,-150.0,8339292.34,595663.7385714286,False,False,False,False,False,False,0,-3516298.6699999813,-502328.3814285688,878392.3768317885,7.0,-8339292.34,-595663.7385714286,1234323.2843024663,14.0,-44715672.66,-1490522.4219999998,2992927.374342732,30.0,-1487634.4194655416,-1278085.0836973835,-1337669.1712060298,-1517694.48988746,-1449433.0782651934,0.0,0.0,2025,28,7,3,2025,-57536296.71,-32616543.87,-7643211.09,-19249523.89,-14167033.79,-56112551.82,-18697911.57,-19378325.84,-21866517.86,-41806073.61,-17099396.15,-10935167.67,-33554794.56,-30702408.61,-29977247.98,-6893108.91,-40906511.96,-27656311.85,-38374406.84,-24512955.59,-19641817.89,-43332298.69,-44868317.31,-12659876.4,-5180867.11,-14799857.86,-82675705.16,-19045036.96,-8081028.66,-12871083.97,-31219912.94,-21703909.56,-5892304.85,-23026380.45,-52921958.01,-42510257.31,-6771439.67,-5124634.05,-43730930.66,-45960798.63,-17702220.88,-24903987.96,-4192188.78,-44728733.55,-47314945.92,-15349914.48,-9980642.54,-9065183.93,-83608470.61,-14114474.45,-26657861.52,-6963528.21,-26533836.0025,23706883.905965727,-57536296.71,-7643211.09,-106135344.01,-26795295.635,20099052.164990537,-57536296.71,-7643211.09,-214362365.08,-26209389.87833333,17115442.448752046,-57536296.71,-7643211.09,-314512678.54,-26878127.56288461,18724155.282618195,-83608470.61,-4192188.78,-1397662633.27,49197004.370000005,-0.8550603216256252,-2700799.658999999,257730.8657142828,-75156.6197202802,-1.0,1.0,0.8934585976838058,0.7500963019320886,0.6530271222719674,0.5281340723389786,0.5713971276300681,49893085.620000005,49893085.620000005,0.3142889832896486,0.3112222553390014,0.3102631431631248,-595663.7385714286,0.7674793420623883,0.9182524202383792,1.2057094901012868,-25589865.52456441,-26224539.64150239,-11799283.0,-36529210.0,-2838760.0,-55877261.0,24078352.12636627,-14692659.333333334,-26761128.5,4.0,45737013.71,0.7949245315618437,1.824984043312672,11905749.89,3459990.66,0.7067626346448339,11991859.674333334,-0.0062924022176471,678887047653259.0,227130579993370.88,313080240069086.25,978810981262998.4,39681929317269.82
14C1,TRP,2025-07-14,-42407842.31,-2231991.700526316,6801734.93811753,19,-30042142.38,-1.0,42407842.31,2231991.700526316,False,False,False,False,False,False,0,-8202430.729999981,-1171775.8185714255,1340710.3320019708,7.0,-41110815.09,-2936486.792142857,7871946.781203668,14.0,-50222402.94999999,-1674080.098333333,5470373.449689346,30.0,-1487634.4194655416,-1278085.0836973833,-1337669.17120603,-1517694.48988746,-1449433.0782651934,0.0,0.0,2025,29,7,3,2025,-8339292.34,-57536296.71,-32616543.87,-7643211.09,-19249523.89,-14167033.79,-56112551.82,-18697911.57,-19378325.84,-21866517.86,-41806073.61,-17099396.15,-10935167.67,-33554794.56,-30702408.61,-29977247.98,-6893108.91,-40906511.96,-27656311.85,-38374406.84,-24512955.59,-19641817.89,-43332298.69,-44868317.31,-12659876.4,-5180867.11,-14799857.86,-82675705.16,-19045036.96,-8081028.66,-12871083.97,-31219912.94,-21703909.56,-5892304.85,-23026380.45,-52921958.01,-42510257.31,-6771439.67,-5124634.05,-43730930.66,-45960798.63,-17702220.88,-24903987.96,-4192188.78,-44728733.55,-47314945.92,-15349914.48,-9980642.54,-9065183.93,-83608470.61,-14114474.45,-26657861.52,-35224993.8075,20648103.256658915,-57536296.71,-8339292.34,-140899975.23,-29759036.9775,20478968.893330764,-57536296.71,-7643211.09,-238072295.82,-28318427.058333334,17446915.575052764,-57536296.71,-7643211.09,-339821124.7,-27181011.80884616,18847502.90079495,-83608470.61,-4192188.78,-1413412614.06,-34068549.97,4.085304673465855,1982310.905000008,-175737.8264285742,-284083.3969230776,1.0,-1.0,0.5861776263041553,0.6881596641992938,0.6160976221989214,0.630446416225169,0.5923610314870941,49197004.370000005,49893085.620000005,1.2039134071038688,1.4250408150661402,1.5602010185727606,-2231991.700526316,-0.3478696523945157,-0.6176485446305476,0.7901331797190987,-32317056.23873865,-29820829.12339075,-36892748.0,-3754698.0,-53063811.0,-42444113.0,21274963.245592795,-1850455.0,-34038842.5,4.0,-28553455.66,3.4239662666628616,2.514901088303555,1570530.5024999983,-5515094.310000002,1.1494899298366172,3832765.905000008,-0.0388425472106401,307659410797950.3,281979060654175.3,1299546819841658.0,111736196621345.3,-3668177125711.7896
14C1,TRP,2025-07-21,-2690733.24,-384390.4628571429,709376.3927259538,7,-1908584.0,-150.0,2690733.24,384390.4628571429,False,True,False,False,False,False,0,-2690733.239999981,-384390.46285714017,709376.3927259688,7.0,-10893163.97,-778083.1407142857,1108506.5944683813,14.0,-46083141.27,-1536104.7089999998,5448972.23072181,30.0,-1487634.4194655416,-1278085.0836973835,-1337669.1712060298,-1517694.48988746,-1449433.0782651934,0.0,0.0,2025,30,7,3,2025,-42407842.31,-8339292.34,-57536296.71,-32616543.87,-7643211.09,-19249523.89,-14167033.79,-56112551.82,-18697911.57,-19378325.84,-21866517.86,-41806073.61,-17099396.15,-10935167.67,-33554794.56,-30702408.61,-29977247.98,-6893108.91,-40906511.96,-27656311.85,-38374406.84,-24512955.59,-19641817.89,-43332298.69,-44868317.31,-12659876.4,-5180867.11,-14799857.86,-82675705.16,-19045036.96,-8081028.66,-12871083.97,-31219912.94,-21703909.56,-5892304.85,-23026380.45,-52921958.01,-42510257.31,-6771439.67,-5124634.05,-43730930.66,-45960798.63,-17702220.88,-24903987.96,-4192188.78,-44728733.55,-47314945.92,-15349914.48,-9980642.54,-9065183.93,-83608470.61,-14114474.45,-27743541.149999995,26500428.09984292,-57536296.71,-2690733.24,-110974164.59999998,-23081309.655,19335999.5628452,-57536296.71,-2690733.24,-184650477.24,-25058815.36083333,18329570.628892176,-57536296.71,-2690733.24,-300705784.33,-26961324.477884613,19068080.47342044,-83608470.61,-2690733.24,-1401988872.85,39717109.07,-0.9365510459048866,13046814.044000007,-743636.7242857157,88522.29129370544,1.0,-1.0,0.9551927043690642,0.8377340736666788,0.7314619771508075,0.5114585369336766,0.5441483696304236,54845563.47,54845563.47,0.0969859336071091,0.1165762809917988,0.0997997424869505,-384390.4628571429,0.9453737054967992,1.0545395570954197,0.3986182329405321,-20466527.039243188,-23791918.927081693,-3154615.0,-51303964.0,-41937570.0,-3670180.0,25238599.847355243,-171855.0,-25016582.25,4.0,39253227.31,0.9256124615598252,1.4956425557368545,20942908.3075,463881.7599999998,0.8529513870947802,13218669.044000007,-0.0536821129475675,133780415468760.66,102892638540460.05,87520191064907.23,1184162679612972.5,-2242160227531.621
14C1,TRP,2025-07-28,-48338563.98,-947814.98,1450664.7872059734,51,-8062285.139999999,-470.0,48338563.98,947814.98,True,True,False,False,False,False,0,-8020423.669999981,-1145774.8099999973,1105764.2863581416,7.0,-13663047.55,-975931.9678571428,1029696.3308662848,14.0,-21065003.82,-702166.7939999998,952327.2409250314,30.0,-1487634.4194655416,-1278085.0836973833,-1337669.1712060303,-1517694.48988746,-1449433.0782651934,0.0,0.0,2025,31,7,3,2025,-2690733.24,-42407842.31,-8339292.34,-57536296.71,-32616543.87,-7643211.09,-19249523.89,-14167033.79,-56112551.82,-18697911.57,-19378325.84,-21866517.86,-41806073.61,-17099396.15,-10935167.67,-33554794.56,-30702408.61,-29977247.98,-6893108.91,-40906511.96,-27656311.85,-38374406.84,-24512955.59,-19641817.89,-43332298.69,-44868317.31,-12659876.4,-5180867.11,-14799857.86,-82675705.16,-19045036.96,-8081028.66,-12871083.97,-31219912.94,-21703909.56,-5892304.85,-23026380.45,-52921958.01,-42510257.31,-6771439.67,-5124634.05,-43730930.66,-45960798.63,-17702220.88,-24903987.96,-4192188.78,-44728733.55,-47314945.92,-15349914.48,-9980642.54,-9065183.93,-83608470.61,-25444107.9675,23253782.33099592,-48338563.98,-2690733.24,-101776431.87,-27352750.92875,20804082.87902057,-57536296.71,-2690733.24,-218822007.43,-27264819.20416667,19468070.01404925,-57536296.71,-2690733.24,-327177830.45000005,-26283057.042692307,17583047.26912968,-82675705.16,-2690733.24,-1366718966.22,-45647830.74,16.9648295347182,-8028070.584999995,-1893306.932500001,-661748.2237412593,-1.0,-1.0,0.9139161946922326,0.7605846641609185,0.7140362776025342,0.522488917107891,0.5679931333927599,45647830.74,54845563.47,1.8997940128906583,1.7672286091411804,1.8391530293254057,-947814.98,-0.9845476183882158,-1.0087353128367262,2.1983451572475627,-31615341.81554592,-29246728.93884132,-51000513.0,-42731323.0,-2902106.0,-376817.0,26349007.96008079,16874565.333333332,-24252689.75,4.0,-48309779.76,17.954131997120605,5.774658814226283,2031751.3999999969,2661949.0200000037,0.9478054461922764,-24902635.91833333,-0.1725203297382499,137228775586152.12,2934380648330212.5,1297662559169887.5,1168819234874966.2,-135470201587193.95
14C1,TRP,2025-08-04,-37664037.02,-2215531.5894117644,4096210.173549847,17,-13412398.64,-150.0,37664037.02,2215531.5894117644,True,False,False,False,False,False,0,-12455489.58999998,-1779355.655714283,2337416.773518849,7.0,-13357105.09,-954078.935,1806166.4800275704,14.0,-51318478.16,-1710615.9386666666,3169033.1465810705,30.0,-1487634.4194655416,-1278085.0836973833,-1337669.17120603,-1517694.48988746,-1449433.0782651934,0.0,0.0,2025,32,8,3,2025,-48338563.98,-2690733.24,-42407842.31,-8339292.34,-57536296.71,-32616543.87,-7643211.09,-19249523.89,-14167033.79,-56112551.82,-18697911.57,-19378325.84,-21866517.86,-41806073.61,-17099396.15,-10935167.67,-33554794.56,-30702408.61,-29977247.98,-6893108.91,-40906511.96,-27656311.85,-38374406.84,-24512955.59,-19641817.89,-43332298.69,-44868317.31,-12659876.4,-5180867.11,-14799857.86,-82675705.16,-19045036.96,-8081028.66,-12871083.97,-31219912.94,-21703909.56,-5892304.85,-23026380.45,-52921958.01,-42510257.31,-6771439.67,-5124634.05,-43730930.66,-45960798.63,-17702220.88,-24903987.96,-4192188.78,-44728733.55,-47314945.92,-15349914.48,-9980642.54,-9065183.93,-32775294.1375,20526259.310556173,-48338563.98,-2690733.24,-131101176.54999998,-29654565.07,20798154.43991985,-57536296.71,-2690733.24,-237236520.56,-28788628.469166663,19510245.020305857,-57536296.71,-2690733.24,-345463541.63,-26833034.98673077,17480904.947514392,-82675705.16,-2690733.24,-1395317819.31,10674526.959999992,-0.2208283838224188,-3141641.486999997,-1884377.87642857,-703241.1686363639,-1.0,-1.0,0.6262723142756167,0.7013474785695063,0.6777066521665599,0.6149031691813714,0.587769407834783,45647830.74,54845563.47,1.1491593900573582,1.2700923763708398,1.4036443152489193,-2215531.589411765,-0.2381701803789374,-0.3851049367450926,1.426649789821183,-34034819.89732755,-31117241.84576547,-42303666.0,-4660491.0,-1639490.0,-51914041.0,25710727.421280023,-3203458.333333333,-25129422.0,4.0,6034897.979999997,0.1248464472899303,5.607139293158305,-7893777.532500002,4639628.979999997,0.8903256048778374,61816.84633333655,-0.3968601485912183,2044898465529550.5,352782637827718.44,1386515096244558.0,138204833617649.38,10064117601875.863
14C1,TRP,2025-08-11,-13133031.14,-336744.3882051282,527100.2802229325,39,-2247497.3,-273.24,13133031.14,336744.3882051282,False,False,False,False,False,False,0,-2965014.9799999804,-423573.5685714258,810645.7005207313,7.0,-3946462.27,-281890.1621428571,589981.2122022437,14.0,-10229388.749999993,-340979.62499999977,590686.499152837,30.0,-1487634.4194655416,-1278085.0836973833,-1337669.17120603,-1517694.48988746,-1449433.0782651934,0.0,0.0,2025,33,8,3,2025,-37664037.02,-48338563.98,-2690733.24,-42407842.31,-8339292.34,-57536296.71,-32616543.87,-7643211.09,-19249523.89,-14167033.79,-56112551.82,-18697911.57,-19378325.84,-21866517.86,-41806073.61,-17099396.15,-10935167.67,-33554794.56,-30702408.61,-29977247.98,-6893108.91,-40906511.96,-27656311.85,-38374406.84,-24512955.59,-19641817.89,-43332298.69,-44868317.31,-12659876.4,-5180867.11,-14799857.86,-82675705.16,-19045036.96,-8081028.66,-12871083.97,-31219912.94,-21703909.56,-5892304.85,-23026380.45,-52921958.01,-42510257.31,-6771439.67,-5124634.05,-43730930.66,-45960798.63,-17702220.88,-24903987.96,-4192188.78,-44728733.55,-47314945.92,-15349914.48,-9980642.54,-25456591.345,21156250.715097707,-48338563.98,-2690733.24,-101826365.38,-30340792.57625,20045080.303412937,-57536296.71,-2690733.24,-242726340.61,-28324888.433333334,19835323.795097407,-57536296.71,-2690733.24,-339898661.2,-26893657.84442308,17426697.905519437,-82675705.16,-2690733.24,-1398470207.91,24531005.880000003,-0.6513111132238367,-2065236.674000001,1850775.9727380928,357566.1401398589,-1.0,1.0,0.831071624176937,0.6606643598065963,0.7002789734470684,0.5461282818193952,0.6021686405773541,45647830.74,54845563.47,0.5158990440634739,0.432850628637836,0.4883319039742818,-336744.3882051282,0.5825020874897059,0.8584531054894378,0.4892700467208855,-25674104.39439653,-27120750.57781759,-9503407.0,-3475031.0,-60852987.0,-27836286.0,25795700.967148867,-6110959.666666667,-25416927.75,4.0,28160630.020000003,0.7476795438854951,4.938067612463963,6284743.887499998,-3629624.1400000006,1.3819287272448713,4045722.992666666,-0.1838307755495155,357936673064127.2,403018985463750.2,241924348384212.4,105435194767038.62,12620578016934.822
